original_id,degree,degree_centrality_nx
pl_113233,50,0.010002000400080016
pl_113445,0,0.0
pl_113538,174,0.03480696139227846
pl_113975,114,0.022804560912182435
pl_114080,0,0.0
pl_115116,123,0.02460492098419684
pl_115651,70,0.014002800560112022
pl_115857,168,0.033606721344268856
pl_115927,62,0.01240248049609922
pl_116324,0,0.0
pl_116422,279,0.05581116223244649
pl_116480,363,0.07261452290458091
pl_117322,26,0.005201040208041609
pl_117369,51,0.010202040408081616
pl_117753,2,0.00040008001600320064
pl_117869,0,0.0
pl_118056,6,0.001200240048009602
pl_118394,410,0.08201640328065612
pl_118827,0,0.0
pl_119005,679,0.13582716543308662
pl_119682,5,0.0010002000400080016
pl_119839,212,0.04240848169633927
pl_12302,40,0.008001600320064013
pl_12813,9,0.0018003600720144029
pl_120611,10,0.002000400080016003
pl_120755,102,0.020404080816163232
pl_120990,248,0.04960992198439688
pl_121225,0,0.0
pl_121240,0,0.0
pl_121925,75,0.015003000600120024
pl_122032,15,0.0030006001200240046
pl_122121,132,0.026405281056211243
pl_122172,2,0.00040008001600320064
pl_122529,131,0.026205241048209642
pl_122537,165,0.033006601320264055
pl_122560,2,0.00040008001600320064
pl_122824,340,0.0680136027205441
pl_122941,35,0.007001400280056011
pl_122965,5,0.0010002000400080016
pl_123127,75,0.015003000600120024
pl_123223,55,0.011002200440088018
pl_123276,237,0.04740948189637927
pl_123418,40,0.008001600320064013
pl_123941,193,0.03860772154430886
pl_124556,486,0.09721944388877776
pl_124751,418,0.08361672334466894
pl_125094,8,0.0016003200640128026
pl_125271,218,0.04360872174434887
pl_125353,318,0.0636127225445089
pl_125359,75,0.015003000600120024
pl_125434,17,0.0034006801360272057
pl_125610,2,0.00040008001600320064
pl_126064,7,0.0014002800560112022
pl_126244,6,0.001200240048009602
pl_126757,1,0.00020004000800160032
pl_127146,25,0.005001000200040008
pl_127359,0,0.0
pl_127537,5,0.0010002000400080016
pl_127653,0,0.0
pl_127663,570,0.11402280456091218
pl_127938,291,0.05821164232846569
pl_128104,223,0.044608921784356874
pl_128223,21,0.004200840168033607
pl_128276,380,0.07601520304060812
pl_128326,45,0.009001800360072015
pl_128659,496,0.09921984396879376
pl_128782,215,0.04300860172034407
pl_128796,197,0.039407881576315265
pl_128958,0,0.0
pl_129225,384,0.07681536307261452
pl_129283,164,0.03280656131226245
pl_129305,3,0.000600120024004801
pl_129500,7,0.0014002800560112022
pl_129985,358,0.07161432286457292
pl_13207,3,0.000600120024004801
pl_13466,217,0.04340868173634727
pl_130489,11,0.0022004400880176033
pl_131642,68,0.013602720544108823
pl_131778,41,0.008201640328065612
pl_132105,109,0.021804360872174435
pl_132399,152,0.030406081216243247
pl_132479,219,0.04380876175235047
pl_132551,40,0.008001600320064013
pl_132780,297,0.059411882376475295
pl_132817,25,0.005001000200040008
pl_133019,290,0.058011602320464095
pl_133110,105,0.021004200840168033
pl_133286,680,0.1360272054410882
pl_133434,42,0.008401680336067214
pl_133581,94,0.01880376075215043
pl_134115,7,0.0014002800560112022
pl_134163,851,0.17023404680936188
pl_134605,28,0.005601120224044809
pl_134804,140,0.028005601120224044
pl_135043,674,0.13482696539307862
pl_135337,3,0.000600120024004801
pl_135468,256,0.05121024204840968
pl_135672,538,0.10762152430486097
pl_135797,98,0.01960392078415683
pl_135832,13,0.0026005201040208044
pl_136185,84,0.016803360672134428
pl_136210,43,0.008601720344068814
pl_136213,122,0.02440488097619524
pl_137015,24,0.004800960192038408
pl_137064,56,0.011202240448089618
pl_137195,63,0.01260252050410082
pl_137631,46,0.009201840368073614
pl_137860,1,0.00020004000800160032
pl_137941,5,0.0010002000400080016
pl_138109,2,0.00040008001600320064
pl_138357,55,0.011002200440088018
pl_138412,88,0.017603520704140826
pl_138618,7,0.0014002800560112022
pl_139471,139,0.027805561112222446
pl_139561,4,0.0008001600320064013
pl_139649,837,0.16743348669733946
pl_139767,207,0.041408281656331265
pl_139814,116,0.023204640928185638
pl_139934,960,0.1920384076815363
pl_14228,20,0.004000800160032006
pl_14385,0,0.0
pl_14448,31,0.00620124024804961
pl_14489,233,0.046609321864372874
pl_14542,160,0.03200640128025605
pl_14853,555,0.11102220444088817
pl_140440,174,0.03480696139227846
pl_140489,29,0.0058011602320464095
pl_140504,24,0.004800960192038408
pl_140549,330,0.06601320264052811
pl_140623,304,0.060812162432486494
pl_140670,7,0.0014002800560112022
pl_140726,245,0.04900980196039208
pl_140936,68,0.013602720544108823
pl_141050,33,0.006601320264052811
pl_141174,0,0.0
pl_141225,18,0.0036007201440288058
pl_141458,66,0.013202640528105622
pl_141823,570,0.11402280456091218
pl_142161,187,0.03740748149629926
pl_142405,1068,0.21364272854570915
pl_143068,19,0.003800760152030406
pl_143126,0,0.0
pl_143760,84,0.016803360672134428
pl_143871,132,0.026405281056211243
pl_144021,100,0.020004000800160033
pl_144040,78,0.015603120624124825
pl_144426,66,0.013202640528105622
pl_145179,100,0.020004000800160033
pl_145578,220,0.04400880176035207
pl_145657,112,0.022404480896179236
pl_145727,233,0.046609321864372874
pl_145995,0,0.0
pl_146035,335,0.06701340268053611
pl_146045,120,0.024004800960192037
pl_146063,11,0.0022004400880176033
pl_146231,18,0.0036007201440288058
pl_146266,51,0.010202040408081616
pl_146642,101,0.02020404080816163
pl_146849,538,0.10762152430486097
pl_146872,118,0.023604720944188837
pl_146945,242,0.048409681936387276
pl_147040,16,0.003200640128025605
pl_147118,143,0.028605721144228845
pl_147302,40,0.008001600320064013
pl_147615,13,0.0026005201040208044
pl_147714,32,0.00640128025605121
pl_147909,56,0.011202240448089618
pl_147944,189,0.03780756151230246
pl_148040,18,0.0036007201440288058
pl_148164,8,0.0016003200640128026
pl_148843,647,0.1294258851770354
pl_149213,21,0.004200840168033607
pl_149215,29,0.0058011602320464095
pl_149304,0,0.0
pl_149802,878,0.17563512702540507
pl_149837,340,0.0680136027205441
pl_15174,237,0.04740948189637927
pl_15219,37,0.007401480296059212
pl_15443,48,0.009601920384076815
pl_150104,123,0.02460492098419684
pl_150338,31,0.00620124024804961
pl_150655,21,0.004200840168033607
pl_150840,23,0.004600920184036807
pl_150845,2,0.00040008001600320064
pl_150900,295,0.05901180236047209
pl_151185,7,0.0014002800560112022
pl_151642,322,0.0644128825765153
pl_151653,4,0.0008001600320064013
pl_151942,767,0.15343068613722743
pl_152144,280,0.05601120224044809
pl_152423,18,0.0036007201440288058
pl_152541,0,0.0
pl_152738,104,0.020804160832166435
pl_153324,27,0.0054010802160432084
pl_153483,161,0.03220644128825765
pl_153585,2,0.00040008001600320064
pl_153733,70,0.014002800560112022
pl_154036,280,0.05601120224044809
pl_154165,2,0.00040008001600320064
pl_154241,375,0.07501500300060011
pl_154535,256,0.05121024204840968
pl_154823,5,0.0010002000400080016
pl_154894,4,0.0008001600320064013
pl_155156,14,0.0028005601120224045
pl_155182,399,0.07981596319263853
pl_155386,245,0.04900980196039208
pl_155491,32,0.00640128025605121
pl_155556,313,0.0626125225045009
pl_155780,24,0.004800960192038408
pl_155918,40,0.008001600320064013
pl_156758,0,0.0
pl_156879,26,0.005201040208041609
pl_157142,4,0.0008001600320064013
pl_157290,337,0.06741348269653931
pl_157306,0,0.0
pl_157602,10,0.002000400080016003
pl_157858,6,0.001200240048009602
pl_158165,20,0.004000800160032006
pl_158287,1,0.00020004000800160032
pl_158340,34,0.006801360272054411
pl_158407,334,0.0668133626725345
pl_158613,418,0.08361672334466894
pl_158645,4,0.0008001600320064013
pl_158857,99,0.01980396079215843
pl_159136,384,0.07681536307261452
pl_159348,108,0.021604320864172834
pl_16093,54,0.010802160432086417
pl_16517,92,0.01840368073614723
pl_16872,29,0.0058011602320464095
pl_16941,31,0.00620124024804961
pl_160113,464,0.09281856371274255
pl_160403,91,0.01820364072814563
pl_161394,177,0.03540708141628326
pl_161437,437,0.08741748349669934
pl_161499,1,0.00020004000800160032
pl_161559,280,0.05601120224044809
pl_161674,8,0.0016003200640128026
pl_161841,495,0.09901980396079216
pl_161966,60,0.012002400480096018
pl_162262,282,0.05641128225645129
pl_162269,7,0.0014002800560112022
pl_162603,11,0.0022004400880176033
pl_162734,94,0.01880376075215043
pl_162744,23,0.004600920184036807
pl_162849,265,0.053010602120424084
pl_162942,61,0.01220244048809762
pl_162951,33,0.006601320264052811
pl_163132,235,0.04700940188037608
pl_163306,47,0.009401880376075216
pl_163371,83,0.016603320664132826
pl_163518,234,0.04680936187237447
pl_163574,521,0.10422084416883377
pl_163792,141,0.028205641128225645
pl_163933,291,0.05821164232846569
pl_163965,0,0.0
pl_164201,241,0.04820964192838568
pl_164372,56,0.011202240448089618
pl_165268,36,0.0072014402880576115
pl_165299,7,0.0014002800560112022
pl_165441,39,0.007801560312062412
pl_165461,9,0.0018003600720144029
pl_165637,26,0.005201040208041609
pl_165870,349,0.06981396279255851
pl_165878,24,0.004800960192038408
pl_166576,674,0.13482696539307862
pl_167066,77,0.015403080616123225
pl_167319,143,0.028605721144228845
pl_167365,60,0.012002400480096018
pl_167517,209,0.04180836167233447
pl_167577,93,0.01860372074414883
pl_167819,140,0.028005601120224044
pl_168060,26,0.005201040208041609
pl_168077,43,0.008601720344068814
pl_168103,491,0.09821964392878575
pl_168333,25,0.005001000200040008
pl_168449,38,0.007601520304060812
pl_168558,66,0.013202640528105622
pl_168649,0,0.0
pl_168680,255,0.051010202040408084
pl_168767,98,0.01960392078415683
pl_168794,88,0.017603520704140826
pl_168941,436,0.08721744348869774
pl_168959,11,0.0022004400880176033
pl_169463,209,0.04180836167233447
pl_169686,546,0.10922184436887378
pl_169711,13,0.0026005201040208044
pl_169898,472,0.09441888377675535
pl_169957,172,0.034406881376275254
pl_17013,62,0.01240248049609922
pl_17046,0,0.0
pl_17184,85,0.017003400680136026
pl_17688,22,0.004400880176035207
pl_17710,100,0.020004000800160033
pl_170089,18,0.0036007201440288058
pl_170458,40,0.008001600320064013
pl_170620,63,0.01260252050410082
pl_170657,2,0.00040008001600320064
pl_170674,247,0.04940988197639528
pl_170913,64,0.01280256051210242
pl_171247,63,0.01260252050410082
pl_171644,68,0.013602720544108823
pl_171724,53,0.010602120424084817
pl_171896,991,0.19823964792958593
pl_172237,0,0.0
pl_172467,310,0.0620124024804961
pl_172582,133,0.02660532106421284
pl_172627,387,0.07741548309661933
pl_172690,351,0.07021404280856171
pl_172760,13,0.0026005201040208044
pl_172804,507,0.10142028405681136
pl_172857,223,0.044608921784356874
pl_172868,6,0.001200240048009602
pl_172911,28,0.005601120224044809
pl_173074,58,0.011602320464092819
pl_173667,50,0.010002000400080016
pl_173958,145,0.029005801160232048
pl_174002,14,0.0028005601120224045
pl_174148,155,0.03100620124024805
pl_174216,839,0.16783356671334268
pl_174349,57,0.011402280456091218
pl_174491,0,0.0
pl_174532,368,0.07361472294458891
pl_174714,1,0.00020004000800160032
pl_175131,2,0.00040008001600320064
pl_175168,104,0.020804160832166435
pl_175461,60,0.012002400480096018
pl_175544,22,0.004400880176035207
pl_175569,38,0.007601520304060812
pl_175847,145,0.029005801160232048
pl_175884,107,0.021404280856171236
pl_175965,226,0.045209041808361675
pl_176023,573,0.11462292458491698
pl_176424,31,0.00620124024804961
pl_176624,101,0.02020404080816163
pl_176686,37,0.007401480296059212
pl_176702,137,0.027405481096219243
pl_177949,217,0.04340868173634727
pl_178025,98,0.01960392078415683
pl_178341,18,0.0036007201440288058
pl_178425,151,0.03020604120824165
pl_178813,183,0.03660732146429286
pl_178834,29,0.0058011602320464095
pl_178868,262,0.052410482096419284
pl_178914,195,0.03900780156031206
pl_179083,2,0.00040008001600320064
pl_179110,43,0.008601720344068814
pl_179318,917,0.18343668733746749
pl_179511,0,0.0
pl_179771,0,0.0
pl_179772,79,0.015803160632126424
pl_179814,107,0.021404280856171236
pl_179856,24,0.004800960192038408
pl_18025,41,0.008201640328065612
pl_18403,387,0.07741548309661933
pl_18872,189,0.03780756151230246
pl_18898,66,0.013202640528105622
pl_18951,78,0.015603120624124825
pl_180161,48,0.009601920384076815
pl_180208,2,0.00040008001600320064
pl_180537,169,0.033806761352270454
pl_181055,653,0.13062612522504502
pl_181337,64,0.01280256051210242
pl_181410,0,0.0
pl_182670,0,0.0
pl_182806,0,0.0
pl_182972,214,0.04280856171234247
pl_183423,93,0.01860372074414883
pl_183511,285,0.05701140228045609
pl_183682,22,0.004400880176035207
pl_183689,114,0.022804560912182435
pl_183769,131,0.026205241048209642
pl_184325,2,0.00040008001600320064
pl_184359,417,0.08341668333666734
pl_184629,624,0.1248249649929986
pl_184656,142,0.028405681136227247
pl_184674,111,0.022204440888177635
pl_184763,623,0.124624924984997
pl_184966,98,0.01960392078415683
pl_185126,10,0.002000400080016003
pl_185168,386,0.07721544308861772
pl_185214,14,0.0028005601120224045
pl_185781,15,0.0030006001200240046
pl_185955,31,0.00620124024804961
pl_186251,48,0.009601920384076815
pl_186573,43,0.008601720344068814
pl_186584,138,0.027605521104220845
pl_186616,38,0.007601520304060812
pl_186666,28,0.005601120224044809
pl_186736,126,0.02520504100820164
pl_186758,157,0.03140628125625125
pl_186793,1,0.00020004000800160032
pl_186874,209,0.04180836167233447
pl_186923,0,0.0
pl_186966,107,0.021404280856171236
pl_186992,228,0.04560912182436487
pl_187042,112,0.022404480896179236
pl_187246,234,0.04680936187237447
pl_187907,16,0.003200640128025605
pl_188096,54,0.010802160432086417
pl_188704,88,0.017603520704140826
pl_188807,19,0.003800760152030406
pl_188850,8,0.0016003200640128026
pl_188994,9,0.0018003600720144029
pl_189018,9,0.0018003600720144029
pl_189992,85,0.017003400680136026
pl_19255,235,0.04700940188037608
pl_19377,161,0.03220644128825765
pl_19414,515,0.10302060412082417
pl_19514,50,0.010002000400080016
pl_19639,248,0.04960992198439688
pl_19883,46,0.009201840368073614
pl_19913,13,0.0026005201040208044
pl_190365,2,0.00040008001600320064
pl_190430,111,0.022204440888177635
pl_190664,185,0.03700740148029606
pl_191198,8,0.0016003200640128026
pl_191225,204,0.040808161632326465
pl_191396,292,0.05841168233646729
pl_191398,10,0.002000400080016003
pl_191831,115,0.023004600920184037
pl_191896,4,0.0008001600320064013
pl_191996,665,0.13302660532106422
pl_192053,85,0.017003400680136026
pl_192180,0,0.0
pl_192411,108,0.021604320864172834
pl_192555,54,0.010802160432086417
pl_192837,68,0.013602720544108823
pl_193065,30,0.006001200240048009
pl_193239,4,0.0008001600320064013
pl_193345,42,0.008401680336067214
pl_193389,249,0.04980996199239848
pl_193409,2,0.00040008001600320064
pl_193428,66,0.013202640528105622
pl_193797,60,0.012002400480096018
pl_193907,10,0.002000400080016003
pl_194053,638,0.127625525105021
pl_194694,11,0.0022004400880176033
pl_194851,197,0.039407881576315265
pl_195175,63,0.01260252050410082
pl_195197,12,0.002400480096019204
pl_195391,16,0.003200640128025605
pl_195402,18,0.0036007201440288058
pl_195473,801,0.16023204640928185
pl_195570,132,0.026405281056211243
pl_195573,751,0.15023004600920184
pl_195581,71,0.014202840568113623
pl_195786,18,0.0036007201440288058
pl_195798,26,0.005201040208041609
pl_196214,6,0.001200240048009602
pl_196310,6,0.001200240048009602
pl_196529,0,0.0
pl_196618,17,0.0034006801360272057
pl_196633,1,0.00020004000800160032
pl_196699,343,0.06861372274454891
pl_197627,142,0.028405681136227247
pl_197680,316,0.0632126425285057
pl_198665,9,0.0018003600720144029
pl_199005,0,0.0
pl_199090,103,0.020604120824164834
pl_199341,42,0.008401680336067214
pl_199579,1,0.00020004000800160032
pl_199726,10,0.002000400080016003
pl_199764,491,0.09821964392878575
pl_199834,49,0.009801960392078415
pl_2168,17,0.0034006801360272057
pl_2214,140,0.028005601120224044
pl_2235,372,0.07441488297659532
pl_2512,141,0.028205641128225645
pl_2718,59,0.011802360472094419
pl_20206,2,0.00040008001600320064
pl_20346,196,0.03920784156831366
pl_20349,11,0.0022004400880176033
pl_20475,0,0.0
pl_20609,139,0.027805561112222446
pl_20668,15,0.0030006001200240046
pl_200351,511,0.10222044408881777
pl_200532,482,0.09641928385677136
pl_200576,10,0.002000400080016003
pl_200675,1,0.00020004000800160032
pl_200682,3,0.000600120024004801
pl_200928,3,0.000600120024004801
pl_200975,24,0.004800960192038408
pl_201233,205,0.04100820164032806
pl_201266,371,0.07421484296859372
pl_202242,229,0.045809161832366475
pl_202276,38,0.007601520304060812
pl_202587,100,0.020004000800160033
pl_202739,111,0.022204440888177635
pl_202970,105,0.021004200840168033
pl_203301,544,0.10882176435287058
pl_203308,12,0.002400480096019204
pl_203659,10,0.002000400080016003
pl_204118,95,0.01900380076015203
pl_204220,115,0.023004600920184037
pl_204326,234,0.04680936187237447
pl_204710,19,0.003800760152030406
pl_204959,317,0.0634126825365073
pl_204972,0,0.0
pl_205169,235,0.04700940188037608
pl_205346,5,0.0010002000400080016
pl_205420,99,0.01980396079215843
pl_205490,107,0.021404280856171236
pl_205565,8,0.0016003200640128026
pl_205629,149,0.029805961192238446
pl_205754,13,0.0026005201040208044
pl_205781,100,0.020004000800160033
pl_205946,7,0.0014002800560112022
pl_205971,239,0.047809561912382476
pl_206096,322,0.0644128825765153
pl_206116,99,0.01980396079215843
pl_206351,701,0.14022804560912183
pl_206465,0,0.0
pl_206675,56,0.011202240448089618
pl_206764,2,0.00040008001600320064
pl_206768,2,0.00040008001600320064
pl_206944,165,0.033006601320264055
pl_207035,331,0.06621324264852971
pl_207263,37,0.007401480296059212
pl_207552,56,0.011202240448089618
pl_207707,2,0.00040008001600320064
pl_207761,53,0.010602120424084817
pl_207886,372,0.07441488297659532
pl_208343,89,0.017803560712142428
pl_208629,44,0.008801760352070413
pl_209014,342,0.06841368273654731
pl_209088,6,0.001200240048009602
pl_209119,15,0.0030006001200240046
pl_209172,419,0.08381676335267053
pl_209481,323,0.06461292258451691
pl_209586,468,0.09361872374474894
pl_209967,200,0.040008001600320066
pl_21205,141,0.028205641128225645
pl_21395,29,0.0058011602320464095
pl_21582,302,0.0604120824164833
pl_210362,83,0.016603320664132826
pl_210710,1,0.00020004000800160032
pl_210812,62,0.01240248049609922
pl_211451,109,0.021804360872174435
pl_211516,81,0.016203240648129627
pl_211882,226,0.045209041808361675
pl_211935,3,0.000600120024004801
pl_212253,2,0.00040008001600320064
pl_212257,9,0.0018003600720144029
pl_212324,8,0.0016003200640128026
pl_212767,93,0.01860372074414883
pl_212794,2,0.00040008001600320064
pl_213093,1,0.00020004000800160032
pl_213168,0,0.0
pl_213473,197,0.039407881576315265
pl_213594,6,0.001200240048009602
pl_214139,0,0.0
pl_214592,18,0.0036007201440288058
pl_215192,6,0.001200240048009602
pl_215272,46,0.009201840368073614
pl_215394,164,0.03280656131226245
pl_215521,75,0.015003000600120024
pl_215679,282,0.05641128225645129
pl_215734,971,0.1942388477695539
pl_215889,167,0.03340668133626725
pl_216250,418,0.08361672334466894
pl_216414,43,0.008601720344068814
pl_216869,13,0.0026005201040208044
pl_217040,33,0.006601320264052811
pl_217321,39,0.007801560312062412
pl_217352,191,0.038207641528305664
pl_217361,6,0.001200240048009602
pl_217378,30,0.006001200240048009
pl_217413,43,0.008601720344068814
pl_217731,55,0.011002200440088018
pl_217915,69,0.013802760552110422
pl_218051,387,0.07741548309661933
pl_218470,0,0.0
pl_218533,50,0.010002000400080016
pl_218636,53,0.010602120424084817
pl_218827,144,0.028805761152230446
pl_219001,356,0.07121424284856971
pl_219568,221,0.04420884176835367
pl_219628,99,0.01980396079215843
pl_219913,289,0.05781156231246249
pl_22215,0,0.0
pl_22300,51,0.010202040408081616
pl_22461,66,0.013202640528105622
pl_220074,157,0.03140628125625125
pl_220306,828,0.16563312662532506
pl_220435,0,0.0
pl_220937,6,0.001200240048009602
pl_221118,207,0.041408281656331265
pl_221174,82,0.016403280656131225
pl_221235,399,0.07981596319263853
pl_221377,110,0.022004400880176037
pl_221414,318,0.0636127225445089
pl_221795,799,0.15983196639327865
pl_222205,72,0.014402880576115223
pl_222320,3,0.000600120024004801
pl_222353,293,0.058611722344468896
pl_222394,29,0.0058011602320464095
pl_222579,0,0.0
pl_222595,63,0.01260252050410082
pl_222739,32,0.00640128025605121
pl_222890,101,0.02020404080816163
pl_222943,21,0.004200840168033607
pl_223136,9,0.0018003600720144029
pl_223145,32,0.00640128025605121
pl_223449,4,0.0008001600320064013
pl_223613,0,0.0
pl_223816,157,0.03140628125625125
pl_223890,238,0.04760952190438088
pl_224057,12,0.002400480096019204
pl_224440,61,0.01220244048809762
pl_224454,27,0.0054010802160432084
pl_224606,3,0.000600120024004801
pl_224718,61,0.01220244048809762
pl_224814,17,0.0034006801360272057
pl_225403,1161,0.23224644928985796
pl_226007,0,0.0
pl_226071,15,0.0030006001200240046
pl_226175,6,0.001200240048009602
pl_226254,0,0.0
pl_226291,68,0.013602720544108823
pl_226321,80,0.016003200640128026
pl_226736,0,0.0
pl_227139,2,0.00040008001600320064
pl_227167,27,0.0054010802160432084
pl_227423,92,0.01840368073614723
pl_227693,82,0.016403280656131225
pl_227790,5,0.0010002000400080016
pl_227901,0,0.0
pl_227941,1,0.00020004000800160032
pl_228144,6,0.001200240048009602
pl_228170,60,0.012002400480096018
pl_228247,252,0.05041008201640328
pl_228283,47,0.009401880376075216
pl_228383,2,0.00040008001600320064
pl_228564,1039,0.20784156831366274
pl_228789,5,0.0010002000400080016
pl_229051,49,0.009801960392078415
pl_229095,32,0.00640128025605121
pl_229121,43,0.008601720344068814
pl_229534,243,0.04860972194438888
pl_229584,168,0.033606721344268856
pl_229622,639,0.1278255651130226
pl_229939,241,0.04820964192838568
pl_229998,4,0.0008001600320064013
pl_23316,130,0.02600520104020804
pl_23413,46,0.009201840368073614
pl_23566,1014,0.20284056811362272
pl_23570,116,0.023204640928185638
pl_23622,545,0.10902180436087218
pl_23748,0,0.0
pl_23757,185,0.03700740148029606
pl_23814,57,0.011402280456091218
pl_23942,173,0.03460692138427685
pl_23991,0,0.0
pl_230111,14,0.0028005601120224045
pl_230442,13,0.0026005201040208044
pl_230594,90,0.01800360072014403
pl_230720,105,0.021004200840168033
pl_231225,3,0.000600120024004801
pl_231298,27,0.0054010802160432084
pl_231557,43,0.008601720344068814
pl_231766,6,0.001200240048009602
pl_232077,0,0.0
pl_232145,414,0.08281656331266253
pl_232715,2,0.00040008001600320064
pl_232792,4,0.0008001600320064013
pl_232811,103,0.020604120824164834
pl_233069,265,0.053010602120424084
pl_233210,0,0.0
pl_233219,54,0.010802160432086417
pl_233551,154,0.03080616123224645
pl_233647,78,0.015603120624124825
pl_234157,78,0.015603120624124825
pl_234195,0,0.0
pl_234275,1359,0.27185437087417486
pl_234363,32,0.00640128025605121
pl_234668,177,0.03540708141628326
pl_234716,7,0.0014002800560112022
pl_235640,300,0.060012002400480095
pl_236011,15,0.0030006001200240046
pl_236023,373,0.07461492298459692
pl_236143,3,0.000600120024004801
pl_236347,629,0.12582516503300661
pl_236557,80,0.016003200640128026
pl_236591,187,0.03740748149629926
pl_237506,231,0.04620924184836967
pl_237511,1,0.00020004000800160032
pl_237721,79,0.015803160632126424
pl_237739,25,0.005001000200040008
pl_237864,17,0.0034006801360272057
pl_237954,93,0.01860372074414883
pl_238287,297,0.059411882376475295
pl_238539,270,0.05401080216043209
pl_238813,62,0.01240248049609922
pl_239130,0,0.0
pl_239175,639,0.1278255651130226
pl_239226,20,0.004000800160032006
pl_239294,8,0.0016003200640128026
pl_239445,0,0.0
pl_239466,145,0.029005801160232048
pl_239782,27,0.0054010802160432084
pl_24131,63,0.01260252050410082
pl_24677,54,0.010802160432086417
pl_240067,1131,0.22624524904980997
pl_240157,22,0.004400880176035207
pl_240189,17,0.0034006801360272057
pl_240290,1,0.00020004000800160032
pl_240366,42,0.008401680336067214
pl_240727,2,0.00040008001600320064
pl_240787,45,0.009001800360072015
pl_241097,823,0.16463292658531706
pl_241493,172,0.034406881376275254
pl_241784,11,0.0022004400880176033
pl_241814,77,0.015403080616123225
pl_242053,61,0.01220244048809762
pl_242227,110,0.022004400880176037
pl_242263,0,0.0
pl_242265,510,0.10202040408081617
pl_242295,65,0.01300260052010402
pl_242422,117,0.023404680936187236
pl_242448,717,0.14342868573714743
pl_242626,6,0.001200240048009602
pl_242891,146,0.029205841168233646
pl_243450,33,0.006601320264052811
pl_243630,36,0.0072014402880576115
pl_243684,76,0.015203040608121624
pl_243712,104,0.020804160832166435
pl_243745,1,0.00020004000800160032
pl_243771,9,0.0018003600720144029
pl_243859,93,0.01860372074414883
pl_244029,279,0.05581116223244649
pl_244060,3,0.000600120024004801
pl_244246,75,0.015003000600120024
pl_244316,231,0.04620924184836967
pl_244471,224,0.04480896179235847
pl_244656,26,0.005201040208041609
pl_244998,214,0.04280856171234247
pl_245032,5,0.0010002000400080016
pl_245137,124,0.02480496099219844
pl_246136,4,0.0008001600320064013
pl_246686,8,0.0016003200640128026
pl_247055,12,0.002400480096019204
pl_247056,555,0.11102220444088817
pl_247080,181,0.036207241448289657
pl_247156,226,0.045209041808361675
pl_247409,88,0.017603520704140826
pl_247613,75,0.015003000600120024
pl_247649,29,0.0058011602320464095
pl_247657,768,0.15363072614522905
pl_247759,27,0.0054010802160432084
pl_247840,6,0.001200240048009602
pl_248071,99,0.01980396079215843
pl_248457,1,0.00020004000800160032
pl_248699,131,0.026205241048209642
pl_248889,56,0.011202240448089618
pl_248931,201,0.040208041608321664
pl_249082,163,0.03260652130426085
pl_249414,127,0.02540508101620324
pl_249457,112,0.022404480896179236
pl_249475,477,0.09541908381676335
pl_249753,68,0.013602720544108823
pl_249758,42,0.008401680336067214
pl_249914,712,0.14242848569713942
