degree,id,pagerank,betweenness_centrality,eigenvector_centrality,katz_centrality
106,3771,0.00020012097,0.0002681784681044519,0.00037037637,0.0135281375
0,3772,3.2159507e-05,0.0,9.641e-42,0.013259167
10,3773,9.366079e-05,0.0012634883169084787,2.2121842e-06,0.013283754
800,3774,0.0004496886,0.00035246569314040244,0.021237286,0.0155847985
8,3775,4.0613737e-05,0.0,2.3798195e-05,0.013279227
122,4272,9.707001e-05,1.0167075743083842e-05,0.0037312263,0.013625757
56,4273,6.0564307e-05,3.2217624124086797e-08,0.0019574915,0.01343302
448,4275,0.00032121874,0.00029471321613527834,0.008038285,0.014519665
264,4277,0.00016874415,1.1111403182439972e-05,0.0061924416,0.0140202185
300,4278,0.00019466216,0.00020630373910535127,0.009341495,0.014135256
28,4279,5.0447317e-05,1.246875598326369e-07,0.00017029449,0.013333904
838,4280,0.00040585705,8.040262036956847e-05,0.031829603,0.015727561
28,4274,4.674996e-05,7.886578501370423e-09,0.0006563455,0.013337931
10,1264,8.270319e-05,0.00024538245634175837,3.8801783e-05,0.0132848015
492,1265,0.00033933087,0.00032838332117535174,0.010109595,0.014642625
670,1266,0.00034878464,9.418702393304557e-05,0.02588729,0.015275121
4,1267,4.2888478e-05,0.0,4.878788e-07,0.01326921
622,1268,0.00043420098,0.0009843322914093733,0.010791368,0.014982849
714,1269,0.00035038544,5.527906250790693e-05,0.02949166,0.015412835
110,1270,9.095947e-05,2.62222602032125e-06,0.0031044132,0.013584642
1012,1271,0.00076305255,0.0061234040185809135,0.015117911,0.016053855
730,1272,0.00042242178,0.00022397648717742413,0.015765138,0.015334078
0,1273,3.2159507e-05,0.0,9.641e-42,0.013259167
174,1274,0.00013518783,1.287702161789639e-05,0.0029176986,0.013752386
0,1275,3.2159507e-05,0.0,9.641e-42,0.013259167
154,1276,0.000116616735,1.3813471923640464e-05,0.0035005673,0.01369979
74,1277,7.5026925e-05,1.307991794874397e-07,0.00087682554,0.013464278
44,1278,6.43455e-05,5.392856110120192e-06,0.000527372,0.013379474
902,1279,0.00046376805,0.00031456188298761845,0.031201426,0.015891373
270,1488,0.00019981427,0.0010885237716138363,0.0059711416,0.014032058
204,1489,0.00012857959,4.18454283135361e-06,0.007307482,0.01387097
32,1490,5.3023687e-05,4.568435585383668e-08,0.00031230698,0.013342915
140,1491,0.00014199887,9.148167919192929e-06,0.0008855588,0.01362768
56,1492,9.597335e-05,9.42582937568659e-06,0.00045779385,0.013404638
68,1493,0.00016994118,1.4456799135587062e-07,7.61754e-06,0.013428406
330,1494,0.00017429197,8.007845281099435e-06,0.013895698,0.01424817
6,1495,3.8176477e-05,2.052096270688253e-08,6.19536e-05,0.013275324
10,1496,5.5227065e-05,2.4803284759400412e-08,0.000103057435,0.013285248
796,1497,0.00041114417,0.0005196350975893438,0.026845219,0.0156029705
272,1498,0.00024822424,0.0005504214204847813,0.0058761146,0.014021371
602,1499,0.00035524083,0.00015572628763038665,0.014317208,0.015000802
200,1500,0.00012891633,6.955553089937894e-06,0.0071680387,0.013850882
1154,1501,0.00059487746,0.0006916894926689565,0.038710847,0.01661711
136,1502,0.00021715969,0.0004680223937612027,0.0014889485,0.013616408
612,1503,0.00033489603,7.013670256128535e-05,0.020085858,0.015059792
798,4592,0.00047149239,0.0009210305288434029,0.023853341,0.015574061
308,4593,0.00018301193,9.990942089643795e-06,0.009884242,0.014160011
60,4594,6.4587424e-05,3.542263129929779e-06,0.0017735956,0.013431136
0,4595,3.2159507e-05,0.0,9.641e-42,0.013259167
440,4596,0.00022928041,3.315234062029049e-05,0.018263202,0.014585778
226,4597,0.00013351908,4.481188625504728e-06,0.009779916,0.013955629
6,4598,3.744329e-05,7.165168085521145e-07,3.3173463e-05,0.013274549
172,4599,0.00012827615,4.520616494119167e-05,0.004112241,0.013763343
2,4600,3.3439264e-05,0.0,1.8352592e-05,0.013264717
188,4601,0.00014295183,8.250545215560123e-05,0.007282755,0.013827111
208,4602,0.00014274853,1.4735172953805886e-05,0.006634828,0.01387797
92,4603,0.000105206345,7.205880683613941e-05,0.001669673,0.013516536
472,4604,0.00032482442,0.0005725531373172998,0.011773915,0.014616937
72,4605,8.1476304e-05,5.695271738659358e-06,0.0017419803,0.0134656625
244,4607,0.00017605026,0.00012454486568458378,0.0066705705,0.013962486
84,4606,7.645949e-05,1.5839610796319903e-06,0.0022451817,0.013499022
880,848,0.00042019135,8.638858707854524e-05,0.033902988,0.015856091
350,849,0.00023921744,0.00011426650598878041,0.007531736,0.014253253
494,850,0.0003280831,0.00020011251035612077,0.009461803,0.014650563
954,851,0.00062461937,0.0018457534024491906,0.015196991,0.01591581
304,852,0.00019025346,0.00011522795102791861,0.008999694,0.014160517
370,853,0.00024778617,8.21443391032517e-05,0.0077126524,0.014329836
1702,854,0.0008506235,0.002379606245085597,0.052528884,0.018118497
198,855,0.00012789053,1.972955942619592e-06,0.0063278857,0.013849675
52,856,6.574621e-05,7.899751039985858e-07,0.0006648225,0.01340288
1504,857,0.00073367695,0.000696459726896137,0.04871916,0.017575243
132,858,0.00010412907,3.6301051295595244e-05,0.0038341398,0.013651136
46,859,9.915099e-05,1.5024340882519027e-06,0.00012032325,0.013374827
68,860,6.174191e-05,4.5797094117006054e-08,0.0033313099,0.013471655
216,861,0.00016498394,4.821924085263163e-05,0.0036185675,0.013861638
8,862,3.6593727e-05,1.0700436092747623e-07,0.00034731498,0.013284879
0,863,3.2159507e-05,0.0,9.641e-42,0.013259167
136,2256,0.00032347202,0.0007261288119480014,0.00010164768,0.013598171
108,2257,9.369067e-05,8.334633889717225e-07,0.0014460773,0.013562855
160,2258,0.00013415694,6.51904265396297e-05,0.0033189934,0.01371529
48,2259,8.964164e-05,1.902640906337183e-05,0.00033898777,0.013382523
76,2260,0.00010972102,0.00018421995628159493,0.0016119634,0.01347129
888,2261,0.00047975432,0.00034286626032553613,0.027439313,0.0158414
4,2262,4.326811e-05,0.0,2.3299674e-06,0.013269005
0,2263,3.2159507e-05,0.0,9.641e-42,0.013259167
14,2264,4.0199724e-05,8.452241573309038e-09,0.00034204187,0.013298178
20,2265,4.3733762e-05,5.7984607337857597e-08,0.00026845335,0.013315413
98,2266,0.00022731998,0.0002269136457471177,0.00010063752,0.013504411
0,2267,3.2159507e-05,0.0,9.641e-42,0.013259167
0,2268,3.2159507e-05,0.0,9.641e-42,0.013259167
1356,2269,0.0006936269,0.0008246570359915495,0.04273497,0.017192496
0,2270,3.2159507e-05,0.0,9.641e-42,0.013259167
716,2271,0.00037769994,0.00015683451783843338,0.024315603,0.015376329
104,2432,0.00010274598,0.0005928321043029428,0.0028351774,0.013571894
322,2433,0.0002506586,0.00030095712281763554,0.003911633,0.014149648
26,2434,6.4936416e-05,2.182913760861993e-07,0.00010436418,0.013325295
118,2435,0.00010115218,1.1810918749688426e-06,0.0013900631,0.013583023
872,2436,0.00051237893,0.0015842930879443884,0.02531044,0.01575752
0,2437,3.2159507e-05,0.0,9.641e-42,0.013259167
10,2438,3.7131224e-05,0.0,0.00030869158,0.013288369
724,2439,0.0005190872,0.0008589631761424243,0.0117123965,0.015259629
30,2440,4.6857516e-05,1.8916905375476745e-08,0.0011173129,0.013351599
304,2441,0.00018467478,4.233599247527309e-05,0.009811606,0.014138848
106,2442,9.2570874e-05,7.37997481792263e-07,0.0012322164,0.0135472445
230,2443,0.00015927797,0.00012069616059307009,0.005602496,0.013934978
124,2444,0.00011894072,1.6983340174192563e-05,0.0015239265,0.013597054
110,2445,8.81175e-05,5.668518952006707e-07,0.003750471,0.01359076
634,2446,0.00036445403,0.0002489325124770403,0.01994446,0.015105785
220,2447,0.00018882095,0.0002785763645078987,0.0034237406,0.013870218
848,2400,0.00050452614,0.004048896953463554,0.020017412,0.015686402
6,2401,8.1611426e-05,0.0,2.2841762e-07,0.01327385
290,2402,0.00020337515,6.883027526782826e-05,0.005220846,0.014074106
30,2403,4.7841942e-05,6.997611734504972e-08,0.0010370959,0.013353824
24,2404,4.560377e-05,7.861462592018142e-09,0.0005723159,0.013326973
212,2405,0.00019080313,0.00023165806487668306,0.0034691242,0.013848778
26,2406,4.7472895e-05,3.123677672078884e-08,0.0005684654,0.013334443
232,2407,0.00016714071,1.0069767995446455e-05,0.0029007024,0.013903324
390,2408,0.00026864882,0.000284600246232003,0.008335693,0.014360539
400,2409,0.00020357405,6.343963832478039e-06,0.018030748,0.014478864
1240,2410,0.0006262016,0.00044929064461030066,0.040518805,0.016845709
616,2411,0.00039188185,0.0003865054459311068,0.010321795,0.014982573
6,2412,0.00025869318,0.0,3.4083356e-33,0.013273818
0,2413,3.2159507e-05,0.0,9.641e-42,0.013259167
22,2414,4.5241075e-05,2.395225919826771e-07,0.00041422056,0.013318861
312,2415,0.00019758329,1.9181692550773732e-05,0.0084458515,0.014182775
988,4048,0.00060238293,0.000888848036993295,0.019741971,0.016052932
250,4049,0.00017877921,6.57859573038877e-06,0.0027133082,0.013950224
198,4050,0.00014885468,7.28674785932526e-05,0.005887675,0.013829778
2,4051,3.734494e-05,0.0,1.3966914e-07,0.013264167
498,4052,0.00029258715,0.00012045766925439239,0.0129809035,0.014713837
452,4053,0.00029420675,0.0001828003878472373,0.009560484,0.014552441
162,4054,0.00010503488,4.365365384728648e-06,0.0074058394,0.013759908
236,4055,0.0001947868,4.376009019324556e-05,0.0020084854,0.013897899
2,4056,3.747725e-05,0.0,7.410979e-07,0.013264088
6,4057,3.993966e-05,7.709981986181447e-09,4.3073137e-06,0.0132739935
0,4058,3.2159507e-05,0.0,9.641e-42,0.013259167
292,4059,0.0001562687,1.381585320814338e-06,0.0135832885,0.014156162
352,4060,0.00023420213,2.9132241252227686e-05,0.0044696843,0.014219364
566,4061,0.00027962323,1.659162990108598e-05,0.02438712,0.014971205
8,4062,0.00011507401,0.0,1.3882002e-09,0.013278761
864,4063,0.00052013865,0.0009062936878763139,0.020452416,0.015711347
40,4976,6.367542e-05,1.081652840184688e-06,0.00044093694,0.013365465
746,4977,0.0003760086,0.00011224930494790897,0.030669259,0.015531894
0,4978,3.2159507e-05,0.0,9.641e-42,0.013259167
120,4979,9.131425e-05,1.052532411449647e-06,0.0044883667,0.013628288
20,4980,6.1374165e-05,2.5415636173420353e-07,4.274877e-05,0.013310049
1662,4981,0.000809061,0.0009286600397899747,0.05350656,0.01804678
10,4982,3.7276906e-05,0.0,0.0003262317,0.013290657
48,4983,5.7593646e-05,4.223803955483163e-07,0.0018236527,0.013406891
870,4984,0.0005560511,0.0007786722853779793,0.016577713,0.015704527
310,4985,0.00020311374,5.0770282541634515e-05,0.005992961,0.014133387
354,4986,0.00021542945,3.8581016269745305e-05,0.009446197,0.014298361
710,4987,0.00035864575,0.00016347943164873868,0.027250042,0.015360669
594,4988,0.000287252,1.7793587176129222e-05,0.025157979,0.015041889
12,4989,3.8708793e-05,0.0,0.00023794269,0.0132921105
86,4990,0.00026569318,1.1752333193726372e-05,6.043628e-06,0.013472318
678,4991,0.0004458962,0.0009449910721741617,0.02633763,0.015266133
132,1584,0.00010983233,1.0051645404018927e-05,0.0011228404,0.013612892
140,1585,0.00010138901,2.1609321265714243e-06,0.0048749796,0.013685686
108,1586,9.7235075e-05,1.4000606824993156e-06,0.0011974005,0.013560411
110,1587,0.00030957206,0.0005897771916352212,9.9944795e-05,0.01353383
2,1588,4.0368643e-05,0.0,5.9156e-07,0.013264086
288,1589,0.00018428623,3.628370905062184e-05,0.008495462,0.014084669
554,1590,0.00027888129,3.512411058181897e-05,0.023088219,0.014923183
46,1591,6.1046136e-05,5.268244876788231e-06,0.00080800493,0.013390361
94,1592,8.77766e-05,1.0064210300697596e-06,0.0008526853,0.013511292
622,1593,0.0004344884,0.0014371450524777174,0.014533498,0.0150169
106,1594,0.000121236,0.00025607383577153087,0.003009917,0.013564745
190,1595,0.00013940879,1.3062265225016745e-06,0.0019615553,0.013772008
104,1596,9.0823334e-05,1.3608513427243452e-07,0.0011841224,0.013543896
0,1597,3.2159507e-05,0.0,9.641e-42,0.013259167
638,1598,0.00041923468,0.0005195631529204547,0.012370295,0.015060888
0,1599,3.2159507e-05,0.0,9.641e-42,0.013259167
616,2489,0.00043866248,0.000727338541764766,0.009091274,0.014957214
856,2490,0.00046956318,0.00032079225638881326,0.02265787,0.015725218
94,2491,8.0084916e-05,1.078832156053977e-06,0.0035508648,0.013548706
98,2493,9.9354016e-05,1.8785531210596673e-05,0.0012883437,0.013527213
0,2494,3.2159507e-05,0.0,9.641e-42,0.013259167
838,2495,0.0005672194,0.0014761484926566482,0.019042904,0.015629495
558,2144,0.00034399953,0.00022358882415574044,0.011617805,0.014861426
22,2145,5.6936948e-05,6.666720764769707e-06,0.00043448337,0.013320484
826,2146,0.00041188768,0.00013716249668505043,0.031627003,0.015697755
418,2147,0.00021352476,7.187649316620082e-06,0.017203683,0.014510814
1744,2148,0.0009911859,0.0045753177255392075,0.046710115,0.01826743
106,2149,0.000116994524,2.0430219592526555e-05,0.00083511765,0.013544019
2056,2150,0.0010866721,0.003937810659408569,0.052651625,0.019118328
796,2151,0.0005014195,0.0009083120967261493,0.013123904,0.015489811
6,2482,0.00041073156,0.0,4.6442312e-35,0.013273805
16,2492,4.243349e-05,3.132447545795003e-08,0.00011808099,0.013301226
286,2624,0.00023972214,0.00021753339387942106,0.0030021882,0.014042166
0,2625,3.2159507e-05,0.0,9.641e-42,0.013259167
292,2626,0.0002030239,3.152671706629917e-05,0.007710407,0.014103021
130,2627,9.973937e-05,5.395751031755935e-06,0.0040093753,0.013648595
58,2628,6.5252614e-05,2.3906767410153407e-07,0.00091567286,0.013419676
172,2629,0.00011800155,1.0739021490735468e-05,0.0058807093,0.013762729
0,2630,3.2159507e-05,0.0,9.641e-42,0.013259167
0,2631,3.2159507e-05,0.0,9.641e-42,0.013259167
340,2632,0.00026476174,0.00043620902579277754,0.0039030218,0.014191117
92,2633,8.6427994e-05,8.101129083115666e-07,0.00071846513,0.013504951
50,2634,6.2152256e-05,2.776307837848435e-06,0.00092220894,0.013402779
56,2636,0.00014399721,8.902532755428183e-08,5.842678e-06,0.013398649
4,2637,3.4243352e-05,0.0,0.0001157985,0.013270647
56,2638,5.838901e-05,8.595479528139549e-08,0.0017144473,0.013418844
886,2639,0.00048867177,0.0002335456374567002,0.022791447,0.015809579
4,2635,4.1282576e-05,8.206515467179543e-09,6.7655287e-06,0.01326909
596,3241,0.0004513498,0.001001490862108767,0.007043386,0.01487324
270,3242,0.00017041413,1.4499742064799648e-05,0.008314691,0.014062844
1204,3243,0.0006583665,0.000953107897657901,0.033577688,0.01670188
182,3244,0.0001443642,3.0439985039265594e-06,0.0017659281,0.0137576
318,3245,0.00018744325,4.532236198429018e-05,0.011429143,0.014205209
140,3246,9.8488934e-05,2.587744347692933e-06,0.0049110763,0.013672827
28,3247,9.102603e-05,6.937761645531282e-05,0.00013529194,0.013330716
406,3236,0.00022280421,3.393969382159412e-05,0.016044205,0.014481127
22,144,4.947728e-05,3.753496002900647e-06,0.00040088836,0.013319432
136,145,0.00013071237,0.00022097468900028616,0.0023651044,0.013640431
218,147,0.00013543318,1.5037137927720323e-05,0.007916091,0.013904949
304,148,0.00016948086,1.9592167518567294e-05,0.011948866,0.014169601
438,149,0.00028604688,0.00016030222468543798,0.009864706,0.014521169
80,150,6.8440575e-05,3.546248876773461e-07,0.0033874137,0.0135011645
594,151,0.00036993332,0.00017661771562416106,0.0115972,0.01494852
50,152,6.537022e-05,5.305556896928465e-06,0.00041677058,0.013395766
12,1760,3.782052e-05,8.495246284212499e-09,0.00052463607,0.013295663
180,1761,0.00014079493,6.130623660283163e-05,0.006183798,0.013803898
298,1762,0.00020186717,0.00011398335482226685,0.008418891,0.014139357
1306,1763,0.0006540458,0.0005835192860104144,0.042766202,0.017013585
78,1765,7.972287e-05,1.1003348845406435e-06,0.0007601954,0.013468335
128,1766,0.00017466536,5.5106080253608525e-05,0.001038756,0.013592888
44,1767,6.0219394e-05,2.227449840574991e-06,0.001196711,0.0133904405
162,1768,0.00010347068,7.119904807950661e-07,0.0071223076,0.013750968
702,1769,0.00034934984,0.00016838348528835922,0.025668897,0.015314553
850,1770,0.0005295966,0.0008791834698058665,0.017736772,0.015668945
58,1771,0.00017728076,5.3397812735056505e-05,3.943069e-05,0.013404093
834,1772,0.00044257395,0.00028869661036878824,0.030190224,0.015732558
204,1773,0.0001596359,7.451589772244915e-05,0.0023935628,0.013825979
384,1774,0.0002585352,0.0003360786067787558,0.01133869,0.0143776415
14,1775,5.2879885e-05,5.884420716029126e-06,6.14956e-05,0.0132946605
82,1764,7.723486e-05,7.584813488392683e-07,0.0021636274,0.013497095
12,3648,5.6266268e-05,8.150807116180658e-05,0.0001081758,0.0132914595
1172,3649,0.00055943173,0.00020687145297415555,0.04198668,0.016690226
108,3650,0.00014408675,0.001689304830506444,0.0004805677,0.013539253
28,3651,6.0832597e-05,1.2820812116842717e-05,0.0002832225,0.013334949
904,3652,0.00054033904,0.0005363179370760918,0.021242274,0.01585027
14,3653,0.00019227159,9.378751997246582e-07,1.6521601e-10,0.013293414
14,3654,7.4762276e-05,0.0001801650068955496,0.00013672237,0.013296652
228,3655,0.00016224894,4.8423291445942596e-05,0.0062068077,0.013924426
122,3656,0.0002800969,0.00047858699690550566,0.00010125514,0.0135638155
58,3657,7.767062e-05,1.827494088502135e-05,0.0014222417,0.013428178
16,3658,3.9664585e-05,0.0,0.0004992632,0.013305426
576,3659,0.0003867549,0.0006021871813572943,0.009452996,0.014861297
0,3660,3.2159507e-05,0.0,9.641e-42,0.013259167
1666,3661,0.0009496961,0.0029347415547817945,0.04068643,0.017957864
114,3662,8.6737695e-05,1.6539787566216546e-06,0.0048175636,0.013618661
712,3663,0.00037959535,7.655215449631214e-05,0.020557538,0.01532057
236,4432,0.00018837945,7.942907541291788e-05,0.0024718433,0.013902685
86,4433,7.363211e-05,1.4013972986504086e-06,0.0032070174,0.013515897
856,4434,0.00045663136,0.0003164563386235386,0.027132314,0.015790306
62,4435,6.67783e-05,1.6006848682081909e-06,0.0015523077,0.013440295
132,4436,9.933529e-05,2.5629790343373315e-06,0.0044897534,0.013657935
60,4437,6.768204e-05,1.6594721330420725e-07,0.0012188986,0.013432374
650,4438,0.0003481699,8.872326725395396e-05,0.022897894,0.0151844425
216,4439,0.00015906445,8.234108099713922e-05,0.0051852246,0.013868939
732,4440,0.00039995546,0.0002960462879855186,0.022601554,0.015349968
202,4441,0.00013278682,1.2452049304556567e-05,0.0069063366,0.013875743
554,4442,0.00029257667,0.00036883787834085524,0.02188284,0.01491397
208,4443,0.00013653214,2.0244542611180805e-05,0.0073851123,0.0138855325
814,4444,0.00043229407,0.00024495471734553576,0.02357101,0.015611649
10,4445,3.744264e-05,0.0,0.0002603061,0.013288431
2,4446,3.6032307e-05,0.0,2.4633005e-06,0.013264095
50,4447,0.00013038967,0.0003045590128749609,0.00014919687,0.013385605
64,704,0.000115954084,1.8930314809040283e-06,0.00038492063,0.013422864
86,705,0.00014558519,3.871307853842154e-05,0.0010167572,0.013487752
486,706,0.00028515194,8.208623330574483e-05,0.014097012,0.014696439
336,707,0.00022683134,6.23260420979932e-05,0.0065225638,0.014219788
1278,708,0.0006936798,0.001407020608894527,0.039087605,0.016952014
482,709,0.00029863766,0.00011488235031720251,0.009365665,0.014623062
8,710,3.5840414e-05,0.0,0.00038808776,0.01328404
260,711,0.00016014693,4.47886031906819e-06,0.006924496,0.0140085975
92,712,0.00027787322,1.7446049241698347e-05,6.66058e-06,0.013487244
2028,713,0.0010323343,0.004689107649028301,0.059488934,0.019075945
232,714,0.00014571656,1.1832898962893523e-05,0.008505209,0.01396127
1090,715,0.00058179017,0.00047595807700417936,0.03212792,0.016396644
0,716,3.2159507e-05,0.0,9.641e-42,0.013259167
370,717,0.00027925186,0.00019364501349627972,0.003262437,0.014257938
114,718,0.000103375445,6.31858665656182e-06,0.0018313486,0.013577317
346,719,0.00023792533,9.936129208654165e-05,0.0073880595,0.014222116
274,3176,0.00024027581,0.00012696221529040486,0.002197723,0.0139924325
60,3177,7.057946e-05,8.973976832749031e-07,0.00051161426,0.013421348
128,3178,0.000100025536,6.937998932698974e-06,0.0029045567,0.013633108
36,3179,0.00016587283,0.0001022034339257516,0.0001776425,0.01335008
0,3180,3.2159507e-05,0.0,9.641e-42,0.013259167
142,3183,0.00012331117,1.0284768904966768e-05,0.0023790917,0.013656823
36,1904,7.9849386e-05,7.315768471016781e-07,0.00016336987,0.0133511005
2,1905,4.0105173e-05,0.0,2.1833077e-07,0.013264064
100,1906,0.00010596392,1.075033378583612e-05,0.0010631712,0.013530674
6,1907,3.4700362e-05,0.0,0.0002940044,0.013277653
44,1908,5.550334e-05,1.2039702141919406e-06,0.001547247,0.013392884
22,1909,5.3198226e-05,6.274121346905304e-07,0.00020593696,0.013316898
132,1910,0.0004026157,0.0004418964381329715,5.9159684e-05,0.013587409
0,1912,3.2159507e-05,0.0,9.641e-42,0.013259167
336,3181,0.00017916417,5.113649422128219e-06,0.014957777,0.014283645
102,3182,0.00023470214,0.0003462350578047335,0.00011286722,0.013514462
0,96,3.2159507e-05,0.0,9.641e-42,0.013259167
150,97,0.0002257023,0.0006555439322255552,0.0018760702,0.013662914
30,98,4.776904e-05,6.623412041051324e-09,0.0008920949,0.01335137
264,99,0.00018736576,3.895540430676192e-05,0.0047798394,0.014000456
4,100,3.5173107e-05,0.0,1.5266527e-05,0.013269427
262,101,0.00017158632,1.4405361980607267e-05,0.006883188,0.014040537
330,102,0.00026040192,0.00018190588161814958,0.00334712,0.0141451685
4,103,3.4644312e-05,0.0,4.0998766e-05,0.013269648
680,104,0.000335135,4.0671373426448554e-05,0.026935162,0.015287429
70,105,7.0057096e-05,3.1188903903967002e-06,0.002686118,0.013472691
10,106,3.859616e-05,2.946313637508524e-09,0.00011982855,0.013286039
150,107,0.00016619122,0.002156497212126851,0.0031033508,0.013687347
110,108,0.00017149987,0.0001472611038479954,0.0011112352,0.013547249
474,109,0.00029201503,0.00023614800011273474,0.011926984,0.014635237
80,110,6.913283e-05,2.471299751505285e-07,0.0025311874,0.013487811
386,111,0.00025180157,5.36820080014877e-05,0.0050411006,0.014311801
86,3408,8.112988e-05,1.3865946129953954e-05,0.0025141607,0.013517722
80,3409,0.0001400218,0.0003353350330144167,0.00026518703,0.013465276
2218,3410,0.0011806953,0.005340925883501768,0.06033851,0.019564465
80,3411,8.698731e-05,1.2532401342468802e-05,0.0007470073,0.013471776
2,3412,0.00014895182,0.0,2.6813482e-35,0.013264052
58,3413,6.1659215e-05,4.549327172753692e-07,0.0021965164,0.013439323
54,3414,6.794039e-05,9.89571844911552e-07,0.0007006874,0.013404834
1676,3415,0.0008511024,0.0012343664420768619,0.05321695,0.01809204
864,3416,0.0005572502,0.0015677466290071607,0.011051162,0.015626416
18,3417,8.534769e-05,9.685649047241895e-07,6.5149376e-05,0.01330461
230,3418,0.00018443982,8.275986328953877e-05,0.0037561932,0.013904042
20,3419,4.1924177e-05,2.7733806362562063e-09,0.0006465137,0.013318052
732,3420,0.0003907316,0.00019169306324329227,0.025271172,0.015420841
52,3421,7.1827795e-05,7.797567377565429e-06,0.00067900715,0.01340045
382,3422,0.00022018005,8.989222988020629e-05,0.0143278465,0.014398464
14,3423,7.863421e-05,1.859789881564211e-05,4.3951917e-05,0.013294212
170,472,0.00014304263,5.395158950705081e-05,0.0035067701,0.013743854
470,473,0.0003253487,0.0004412199486978352,0.0066821594,0.0145565225
322,474,0.00026067204,6.908286013640463e-05,0.003113561,0.014123657
1030,475,0.0007457784,0.0032946073915809393,0.011344438,0.01604633
100,476,8.020981e-05,8.449646884400863e-07,0.003220451,0.013549566
496,477,0.00032678072,0.00013931718422099948,0.006007485,0.014600772
92,478,8.5853964e-05,6.6180984958919e-07,0.0012475102,0.013518309
26,479,6.580191e-05,3.1540523650619434e-06,0.00016009566,0.013325257
62,4736,0.000119259625,1.0826835932675749e-05,0.00026227572,0.013416437
30,4737,0.00015878846,5.509747643372975e-05,8.0827784e-05,0.013334146
14,4738,4.1922962e-05,2.0613939000213577e-07,0.0003119936,0.013297685
