id,original_id,type,name,followers,num_artists,num_albums,collaborative,degree_x,degree_centrality_nx,degree_y,pagerank,betweenness_centrality,eigenvector_centrality,katz_centrality,closeness_igraph,eigenvector_igraph,clustering_igraph
53,pl_110338,playlist,Hip-Hop/R&B,2,67,107,False,298,0.0596119223844768,596,0.00031032873,0.0001710835495032,0.022674387,0.015023247,0.4509881034313243,0.3639600455854712,0.5558719182880257
54,pl_110594,playlist,❤❤❤,1,8,8,False,17,0.0034006801360272,34,4.653785e-05,0.0,0.0017757432,0.013366497,0.3742046010768478,0.0285048228184336,1.0
55,pl_110768,playlist,Popular ,1,49,52,False,463,0.0926185237047409,926,0.00052843883,0.0004219831316731,0.02296561,0.015911885,0.4866327180140038,0.3685231175525537,0.3409909025459781
56,pl_110835,playlist,Brantley Gilbert ,1,47,59,False,140,0.028005601120224,280,0.00020896553,4.956373959430493e-05,0.0024650618,0.014007561,0.4107270773638968,0.0395499704383475,0.570606372045221
57,pl_111474,playlist,GOOD COUNTRY ,2,47,79,False,220,0.044008801760352,440,0.00029712933,0.000125849910546,0.0050668633,0.014447786,0.435860889395667,0.081301038754293,0.4842258198422582
58,pl_111582,playlist,Blues,1,5,7,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
59,pl_112078,playlist,Chill,1,27,42,False,105,0.021004200840168,210,0.00019075477,3.4995748137589544e-05,0.0017909504,0.013817449,0.4060370009737098,0.0287355621220023,0.4516483516483516
60,pl_112093,playlist,muse,1,14,14,False,2,0.0004000800160032,4,3.412602e-05,0.0,0.0001514636,0.013271498,0.3445245606128886,0.0024308324036286,1.0
61,pl_112405,playlist,Sleep,1,20,20,False,4,0.0008001600320064,8,5.2867937e-05,0.0,2.812754e-07,0.0132790925,0.2473309608540925,4.510612295943856e-06,1.0
62,pl_112418,playlist,80s,2,111,178,False,246,0.0492098419683936,492,0.000398206,0.0006538734305649,0.005648794,0.014601621,0.435860889395667,0.0906181292233491,0.4255516840882695
63,pl_112495,playlist,Hi,2,36,48,False,196,0.0392078415683136,392,0.00027770275,0.0001549950102344,0.004846038,0.014339066,0.4398312398120625,0.0777430605988534,0.4577184720041863
64,pl_112547,playlist,party party,3,129,163,False,969,0.1938387677535507,1938,0.0011796895,0.0062299473211169,0.04076017,0.01868942,0.5282736381434988,0.6540934421303679,0.1926434340591391
65,pl_113007,playlist,Oldies but Goodies,1,48,65,False,90,0.018003600720144,180,0.00017781448,3.065452619921416e-05,0.0010857992,0.01373495,0.3821226257914029,0.0174145612141192,0.4918851435705368
66,pl_113031,playlist,chill rnb,1,35,38,False,50,0.01000200040008,100,8.634209e-05,4.247035576554481e-06,0.0025238816,0.013538866,0.3778107239930813,0.040515129258155,0.6326530612244898
67,pl_113072,playlist,Sunday Morning,1,12,19,False,16,0.0032006401280256,32,5.6097095e-05,6.557425535902439e-07,0.00018907755,0.013343589,0.3519257326990946,0.0030332149757753,0.7
68,pl_113233,playlist,lovely,1,14,20,False,50,0.01000200040008,100,8.439553e-05,5.976361876491865e-07,0.0028285815,0.0135594765,0.4199011351153424,0.0453850754475939,0.7853061224489796
69,pl_113445,playlist,Billy,1,39,42,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
70,pl_113538,playlist,tb,1,33,41,False,174,0.0348069613922784,348,0.00020090191,9.51623314904282e-06,0.010596168,0.014280344,0.4432312300705382,0.1700432963136137,0.6394259517640024
71,pl_113975,playlist,??,1,21,25,False,114,0.0228045609121824,228,0.00015933599,0.0001262511359527,0.009236475,0.013943606,0.4088235294117647,0.1482647747184083,0.7706877814004037
72,pl_114080,playlist,Road Trippin,1,10,10,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
73,pl_115116,playlist,EM,1,7,20,False,123,0.0246049209841968,246,0.0001653106,3.2991240004776046e-05,0.0072782906,0.013969877,0.4266579853036927,0.116812961624279,0.5192589630814342
74,pl_115651,playlist,billy joel,1,4,16,False,70,0.014002800560112,140,0.00011406342,1.9123526726616547e-06,0.0016794996,0.013648581,0.4069014459327597,0.0269403235603742,0.7730848861283643
75,pl_115857,playlist,gc,5,50,61,False,168,0.0336067213442688,336,0.0001888712,1.4816947441431694e-05,0.012532136,0.01426146,0.4325318246110325,0.2011420017534548,0.6089962931280296
76,pl_115927,playlist,2017,1,40,60,False,62,0.0124024804960992,124,0.000117794734,2.599101571831852e-05,0.0021917066,0.0136043625,0.4138397690364489,0.0351718319684898,0.3982020095187731
77,pl_116324,playlist,Bittersweet,1,12,12,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
78,pl_116422,playlist,sleep,1,44,60,False,279,0.0558111622324464,558,0.00038484944,0.0007283691084012,0.007072331,0.014793563,0.4587917583516703,0.113460421090321,0.3153090430881101
79,pl_116480,playlist,happy ,1,44,70,False,363,0.0726145229045809,726,0.0005089261,0.0009068097569979,0.0121341655,0.015278143,0.4708478751796345,0.1946970486983046,0.3005190021764607
80,pl_117322,playlist,Ashley,1,190,203,False,26,0.0052010402080416,52,6.8333065e-05,9.887173291645013e-06,0.0010648746,0.01340392,0.3858837385378985,0.0170907886349672,0.4523076923076923
81,pl_117369,playlist,Fall '16,1,64,68,False,51,0.0102020404080816,102,8.145264e-05,1.295515289712057e-06,0.004289446,0.013568033,0.3888606307222787,0.068855512194629,0.7529411764705882
82,pl_117753,playlist,Cyberpunk,1,75,92,False,2,0.0004000800160032,4,9.694518e-05,0.0019718825351446,2.2638817e-06,0.0132690305,0.2816875460574797,3.630120332157463e-05,0.0
83,pl_117869,playlist,tranquil,1,6,6,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
84,pl_118056,playlist,REVERIE,2,28,36,False,6,0.0012002400480096,12,0.00011060418,0.0001317364221904,4.922901e-05,0.013289272,0.3155396574258788,0.0007902502905823,0.4666666666666667
85,pl_118394,playlist,party,1,88,98,False,410,0.0820164032806561,820,0.00050013384,0.0006585592636838,0.012608569,0.015546073,0.4734723369116432,0.2022927169230319,0.2955692050808038
86,pl_118827,playlist,otra,2,6,7,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
87,pl_119005,playlist,Piola,1,120,150,False,679,0.1358271654330866,1358,0.00082922826,0.0031736709643155,0.031019997,0.017104872,0.5068508287292818,0.4977779892511482,0.2487824798745335
88,pl_119682,playlist,Rock,1,8,11,False,5,0.001000200040008,10,3.7347076e-05,0.0,0.00023910173,0.013289275,0.3551409104986063,0.0038358512845417,1.0
89,pl_119839,playlist,Lake ,1,39,40,False,212,0.0424084816963392,424,0.00027207076,8.423610415775329e-05,0.008918744,0.014475006,0.4550595238095238,0.143100939065232,0.4303406956988286
90,pl_12302,playlist,Classics,1,22,35,False,40,0.008001600320064,80,0.0001240482,2.050770854111761e-05,0.00037858426,0.013466285,0.3626947102079544,0.0060725689354596,0.5153846153846154
91,pl_12813,playlist,Rockin',2,22,27,False,9,0.0018003600720144,18,4.701837e-05,3.612211969539203e-07,0.00022971624,0.0133081535,0.3627807655805125,0.003686099954886,0.4722222222222222
92,pl_120611,playlist,Mixx,1,30,30,False,10,0.002000400080016,20,4.40593e-05,1.5399658437331712e-08,0.0004055283,0.013317026,0.3729571509878852,0.0065065604894268,0.8222222222222223
93,pl_120755,playlist,r&b,1,30,39,False,102,0.0204040808161632,204,0.00014192284,8.782516488281544e-06,0.0047887075,0.013835193,0.4095535714285714,0.0768478263450026,0.6346340516404582
94,pl_120990,playlist,90s Dance,1,51,60,False,248,0.0496099219843968,496,0.00030711028,0.0001150595780927,0.010985883,0.014670657,0.4515652687536917,0.1762790727411333,0.4222933263680293
95,pl_121225,playlist,Max's Playlist,1,25,25,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
96,pl_121240,playlist,Be Still,2,4,5,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
97,pl_121925,playlist,AIR,7,114,130,False,75,0.01500300060012,150,0.0002257023,0.0006555439322255,0.0018760702,0.013662914,0.407335050173164,0.0301053243771453,0.3055855855855856
98,pl_122032,playlist,Ray,1,11,11,False,15,0.003000600120024,30,4.776904e-05,6.623412041051324e-09,0.0008920949,0.01335137,0.3871539500337609,0.0143131455886159,0.9809523809523808
99,pl_122121,playlist,alternate,1,21,39,False,132,0.0264052810562112,264,0.00018736576,3.895540430676192e-05,0.0047798394,0.014000456,0.4312306101344364,0.0766914338945831,0.5603747397640527
100,pl_122172,playlist,wedding!,1,17,17,False,2,0.0004000800160032,4,3.5173107e-05,0.0,1.5266527e-05,0.013269427,0.3106881603901382,0.0002449206509926,0.0
101,pl_122529,playlist,jammin,1,26,30,False,131,0.0262052410482096,262,0.00017158632,1.4405361980607267e-05,0.006883188,0.014040537,0.4466841951504528,0.110438578486331,0.5644157369348209
102,pl_122537,playlist,country ,3,42,87,False,165,0.033006601320264,330,0.00026040192,0.0001819058816181,0.00334712,0.0141451685,0.4205941683476985,0.0537039619211162,0.528159645232816
103,pl_122560,playlist,March '16,2,18,21,False,2,0.0004000800160032,4,3.4644312e-05,0.0,4.0998766e-05,0.013269648,0.3189625199916556,0.0006578446993053,1.0
104,pl_122824,playlist,music,1,24,32,False,340,0.0680136027205441,680,0.000335135,4.067137342644856e-05,0.026935162,0.015287429,0.4565996416484172,0.432360456340057,0.6422175950026028
105,pl_122941,playlist,june,1,28,29,False,35,0.007001400280056,70,7.0057096e-05,3.1188903903967e-06,0.002686118,0.013472691,0.4061808199769769,0.043111958794071,0.73109243697479
106,pl_122965,playlist,the ladies,1,29,46,False,5,0.001000200040008,10,3.859616e-05,2.946313637508524e-09,0.00011982855,0.013286039,0.3420071577691619,0.0019227159751263,0.4
107,pl_123127,playlist,Air,1,66,107,False,75,0.01500300060012,150,0.00016619122,0.0021564972121268,0.0031033508,0.013687347,0.4273735209167986,0.0497949141339114,0.6136936936936938
108,pl_123223,playlist,🇪🇸🇪🇸🇪🇸,3,23,28,False,55,0.011002200440088,110,0.00017149987,0.0001472611038479,0.0011112352,0.013547249,0.3818363439607092,0.0178356645727987,0.5589225589225589
109,pl_123276,playlist,Songs I like,1,31,40,False,237,0.0474094818963792,474,0.00029201503,0.0002361480001127,0.011926984,0.014635237,0.4588376512953886,0.1913917060795247,0.381606236143889
110,pl_123418,playlist,current,1,21,23,False,40,0.008001600320064,80,6.913283e-05,2.471299751505285e-07,0.0025311874,0.013487811,0.3569094304388422,0.0406343364360856,0.9243589743589744
111,pl_123941,playlist,New Country ,1,56,67,False,193,0.0386077215443088,386,0.00025180157,5.36820080014877e-05,0.0050411006,0.014311801,0.4345395983327018,0.08088917488532,0.5409650259067358
112,pl_124556,playlist,ayo ,4,55,77,False,486,0.0972194438887777,972,0.0004842154,0.0002498366811778,0.034877617,0.016136322,0.4756818417504926,0.559794060155574,0.4279326290781044
113,pl_124751,playlist,vibez,1,33,39,False,418,0.0836167233446689,836,0.00040475937,8.468173473374918e-05,0.03137374,0.015720673,0.4570090664541197,0.5036082273230443,0.563377049556527
114,pl_125094,playlist,playlist,1,9,10,False,8,0.0016003200640128,16,3.9733943e-05,0.0,0.00049590383,0.013305075,0.3423134328358209,0.0079608101637193,0.9642857142857144
115,pl_125271,playlist,country,1,44,80,False,218,0.0436087217443488,436,0.00029223153,0.0001592088665347,0.0061000665,0.0144515,0.4446921958313136,0.0978840309337011,0.4739356529827083
116,pl_125353,playlist,feels,7,47,65,False,318,0.0636127225445089,636,0.00038509848,0.0003571305423974,0.014521393,0.015063105,0.471573969363627,0.2330381971552223,0.3061325714739202
117,pl_125359,playlist,memory lane,1,52,74,False,75,0.01500300060012,150,0.00012560407,3.6562498735293048e-06,0.0013862322,0.013671673,0.3877430262045647,0.0222333556959789,0.7989189189189189
118,pl_125434,playlist,Wedding Playlist,1,27,30,False,17,0.0034006801360272,34,5.1852523e-05,6.8347856085893e-07,0.00073490985,0.013360074,0.3964220897070262,0.0117904692937285,0.7058823529411765
119,pl_125610,playlist,*90s Hip Hop,1,10,11,False,2,0.0004000800160032,4,3.4690765e-05,0.0,3.9255858e-05,0.0132695865,0.3072749196141479,0.0006300048826397,1.0
120,pl_126064,playlist,Love,1,14,17,False,7,0.0014002800560112,14,4.5346947e-05,9.53720373786382e-08,6.926944e-05,0.013295768,0.3318382406134703,0.0011110297840651,0.6190476190476191
121,pl_126244,playlist,Random,1,21,29,False,6,0.0012002400480096,12,4.0724553e-05,2.5948351023430405e-08,0.00012550836,0.013290943,0.3293602355137502,0.0020139426989637,0.7333333333333333
122,pl_126757,playlist,For Dad,1,35,35,False,1,0.0002000400080016,2,3.3328917e-05,0.0,4.152701e-05,0.0132646775,0.3134481344813448,0.0006666045391528,0.0
123,pl_127146,playlist,Italian ,1,10,28,False,25,0.00500100020004,50,0.00010392553,4.271737998351455e-05,0.00022617448,0.013387627,0.3580237277552294,0.0036281728671332,0.5266666666666667
124,pl_127359,playlist,Dancehall,1,26,42,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
125,pl_127537,playlist,Rainy Days ,1,87,96,False,5,0.001000200040008,10,3.7673024e-05,0.0,0.00029798836,0.013287859,0.3418032786885246,0.0047834249948193,1.0
126,pl_127653,playlist,Black Metal,2,28,50,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
127,pl_127663,playlist,pregame ,2,57,68,False,570,0.1140228045609121,1140,0.00055817526,0.000248261669185,0.040655896,0.016633756,0.4827912851278813,0.6525206361631561,0.425887213640428
128,pl_127938,playlist,Beach Vibes,2,56,80,False,291,0.0582116423284656,582,0.00038833456,0.0004831012920476,0.011374405,0.014914006,0.4685871897027275,0.1825051841782517,0.3325038511671999
129,pl_128104,playlist,90's,3,39,48,False,223,0.0446089217843568,446,0.00029521037,8.313695434480906e-05,0.0071592634,0.014506005,0.4477306002928257,0.1148613535523707,0.4285945137963075
130,pl_128223,playlist,Oldies ,1,21,29,False,21,0.0042008401680336,42,6.361213e-05,2.0669535842898767e-06,0.00028912947,0.013371641,0.3447316999849691,0.0046371042925972,0.6619047619047619
131,pl_128276,playlist,jams,2,57,77,False,380,0.0760152030406081,760,0.00045891365,0.0004662804713007,0.0151682915,0.015425814,0.4793604347371721,0.2433716766945936,0.355464518816831
132,pl_128326,playlist,life,1,28,31,False,45,0.009001800360072,90,9.041325e-05,4.75930710308603e-06,0.0011130462,0.013505459,0.3987655394244979,0.0178590429584001,0.5717171717171717
133,pl_128659,playlist,chill rap,1,50,74,False,496,0.0992198439687937,992,0.0005495664,0.0024171769618988,0.032877475,0.01612775,0.4714770274437249,0.5277450266346632,0.4351661779081134
134,pl_128782,playlist,Clean,1,17,39,False,215,0.043008601720344,430,0.00027279917,8.351515862159431e-05,0.009951725,0.014494153,0.4568270092620257,0.1596866320528443,0.4089545750923712
135,pl_128796,playlist,ellie,3,35,59,False,197,0.0394078815763152,394,0.00027337414,0.0005395917687565,0.004664145,0.014348731,0.4317989268568201,0.0748183787935922,0.5263130632963845
136,pl_128958,playlist,Boo,1,15,17,False,0,0.0,0,3.2159507e-05,0.0,9.641e-42,0.013259167,,0.0,0.0
137,pl_129225,playlist,drivin,1,114,157,False,384,0.0768153630726145,768,0.00051859213,0.0028645375277847,0.013924287,0.01540044,0.4774146544546211,0.2234503461915137,0.2264605091383812
138,pl_129283,playlist,country,1,28,42,False,164,0.0328065613122624,328,0.00021875353,2.5687666493467987e-05,0.004235459,0.01415501,0.4251946607341491,0.0679617212978606,0.6314529402962741
139,pl_129305,playlist,Denver,1,61,66,False,3,0.0006001200240048,6,3.627502e-05,0.0,2.1021815e-05,0.0132747665,0.3133196721311475,0.0003370568629777,0.3333333333333333
140,pl_129500,playlist,Yellow,15,10,10,False,7,0.0014002800560112,14,4.0889718e-05,2.207562799227958e-09,0.000213901,0.01329944,0.364163226421086,0.003431350084228,0.9047619047619048
141,pl_129985,playlist,Run,1,61,76,False,358,0.0716143228645729,716,0.0003792535,0.0003564118524082,0.026056333,0.015383902,0.4691143383104929,0.418210546928809,0.4793515171431701
142,pl_13207,playlist,At home,1,12,16,False,3,0.0006001200240048,6,3.5431396e-05,1.6341466846370167e-08,0.00014209253,0.013276328,0.3442918261652781,0.0022806044653717,0.6666666666666666
143,pl_13466,playlist,Poolside,2,132,142,False,217,0.0434086817363472,434,0.00025627803,0.0001535277551738,0.015746789,0.014554588,0.448825831702544,0.2527319692546234,0.5192865676736644
144,pl_130489,playlist,hippie,5,3,7,False,11,0.0022004400880176,22,4.947728e-05,3.753496002900647e-06,0.00040088836,0.013319432,0.3565487757481539,0.0064337611193869,0.7272727272727273
145,pl_131642,playlist,Amore,1,63,104,True,68,0.0136027205441088,136,0.00013071237,0.0002209746890002,0.0023651044,0.013640431,0.4242900749236888,0.0379474591774937,0.4815627743634767
146,pl_131778,playlist,sappy,1,26,26,False,41,0.0082016403280656,82,7.785266e-05,2.894887757065589e-06,0.0019603434,0.013498066,0.4112794763740697,0.0314559056982399,0.6719512195121952
147,pl_132105,playlist,r and b ,1,16,17,False,109,0.0218043608721744,218,0.00013543318,1.5037137927720323e-05,0.007916091,0.013904949,0.4262614998606077,0.1270579002577868,0.6557934080869862
148,pl_132399,playlist,car,1,39,40,False,152,0.0304060812162432,304,0.00016948086,1.959216751856729e-05,0.011948866,0.014169601,0.4253129346314325,0.1917976950112759,0.6245207389334263
149,pl_132479,playlist,Cool songs,1,44,54,False,219,0.0438087617523504,438,0.00028604688,0.0001603022246854,0.009864706,0.014521169,0.466490389504729,0.1582845051938856,0.4017427003477022
150,pl_132551,playlist,G-Eazy,2,9,14,False,40,0.008001600320064,80,6.8440575e-05,3.546248876773461e-07,0.0033874137,0.0135011645,0.3947164615781774,0.0543729916569691,0.7576923076923077
