playlist_id,name,followers,num_tracks,unique_artists,unique_albums,avg_track_duration_ms,avg_track_degree,avg_track_idf,collaborative,pagerank,clustering_coefficient,betweenness_centrality,closeness_centrality,track_diversity_hhi,track_diversity_entropy,track_playlist_freq_mean,track_playlist_freq_std,track_playlist_freq_range,rare_tracks_count,rare_tracks_ratio,common_tracks_count,common_tracks_ratio
pl_11486,Jill Scott,11,23,0,0,258833.8260869565,1.7391304347826086,8.126099061402707,0,3.2809125046053885e-05,0.0062292672309155195,0.0,1.473529934357246,0.0675,2.94095182153306,1.7391304347826086,1.292701630201609,6,22,0.9565217391304348,0,0.0
pl_11676,chill,10,137,0,0,244725.59124087592,19.37226277372263,6.088577356771354,0,0.0002389062887129727,0.010149208313813418,6.80675017222999e-05,3.2587983028111935,0.020079174117752598,4.377017979026332,19.37226277372263,25.633294754856312,173,35,0.25547445255474455,13,0.0948905109489051
pl_11743,waves,1,19,0,0,254373.94736842104,41.10526315789474,5.1926671281799175,0,9.244030529253704e-05,0.010172457609896775,0.0,2.8088465759498904,0.08745969004575703,2.63357408077388,41.10526315789474,33.43791534808181,113,1,0.05263157894736842,5,0.2631578947368421
pl_11859,This is it,83,213,0,0,228704.2441314554,13.051643192488262,6.944119000185258,0,0.00029211713355541206,0.006421075801553305,0.0008135747464285442,3.2076929953144164,0.018894208374307768,4.458619834270092,13.051643192488262,22.698103571678022,143,124,0.5821596244131455,16,0.07511737089201878
pl_11973,Life is Beautiful,14,29,0,0,230298.72413793104,31.137931034482758,5.78895198910918,0,0.00011784211879686342,0.005119807363360117,0.0,2.3408831798580754,0.06904387859344208,2.891156397913898,31.137931034482758,31.173291107581218,105,8,0.27586206896551724,6,0.20689655172413793
pl_110293,Bass boosted,11,67,0,0,241959.97014925373,75.35820895522389,4.824470484700057,0,0.0003960257770226072,0.011501905447040738,0.0,3.5141473364386804,0.025787645502673512,3.8281143502389345,75.35820895522389,64.28776292937717,230,9,0.13432835820895522,37,0.5522388059701493
pl_110986,2017,81,41,0,0,219277.46341463414,11.048780487804878,7.060981818128742,0,6.775035384462657e-05,0.007096906187801665,0.0,1.9553133908358116,0.10001997963052309,2.7980232183772573,11.048780487804878,19.45595553628408,85,26,0.6341463414634146,3,0.07317073170731707
pl_111001,ZZ Top,1,187,0,0,227087.5080213904,1.53475935828877,8.429682198641553,0,4.069218697821852e-05,0.01662538240324587,0.0,2.0914415755015585,0.035656618387985596,4.512119237307454,1.53475935828877,3.653819380468364,34,183,0.9786096256684492,0,0.0
pl_111341,Meditate,1,23,0,0,351108.347826087,1.8695652173913044,8.189594815023298,0,3.45285888225884e-05,0.008566084816593168,0.0,1.4830103324719472,0.11844240129799882,2.7034979570077904,1.8695652173913044,2.454885950172714,12,22,0.9565217391304348,0,0.0
pl_111437,Classical,1,28,0,0,246657.82142857142,2.607142857142857,8.050745976571234,0,8.594719981810295e-05,0.005035295399131702,0.00039575742279308206,1.2340044630884996,0.12816663539125536,2.663933505129079,2.607142857142857,4.194718496550885,17,26,0.9285714285714286,0,0.0
pl_111572,cools,11,189,0,0,228520.6455026455,73.39682539682539,4.667816424715109,0,0.0009976937592932162,0.015578885528993714,0.0025369819862331813,3.973159571233308,0.008170880427277781,4.957766177121106,73.39682539682539,54.14956936982757,230,15,0.07936507936507936,118,0.6243386243386243
pl_112095,Matt's Playlist,1,66,0,0,229358.42424242425,52.24242424242424,5.126313482419682,0,0.000309950497656497,0.007177522983331986,1.2007203361440597e-07,3.390449290041993,0.027522596239253676,3.809103345761198,52.24242424242424,47.20620805541929,211,9,0.13636363636363635,27,0.4090909090909091
pl_112163,VDAY,3,94,0,0,218870.67021276595,1.553191489361702,8.23915141522463,0,9.094699445860802e-05,0.0022607558415546052,0.00039723831120765975,1.260484828720879,0.018952899230624837,4.321613910681418,1.553191489361702,1.3731236425755367,10,92,0.9787234042553191,0,0.0
pl_112615,Victor,1,78,0,0,232455.02564102566,9.974358974358974,6.898566624373525,0,0.00011326745499703464,0.005175013963208907,5.276498810499729e-06,2.5080053979710746,0.03455567964790079,3.7473792636425975,9.974358974358974,12.987147847178408,78,44,0.5641025641025641,1,0.01282051282051282
pl_113082,Coffee,11,81,0,0,231836.27160493826,23.160493827160494,6.256355157672721,0,0.000208863655248826,0.006155935129356376,3.9823891148777975e-06,2.942362392720299,0.03122144380140115,3.740513213453396,23.160493827160494,28.637994614822524,120,33,0.4074074074074074,15,0.18518518518518517
pl_113131,yikes,1,33,0,0,225157.24242424243,24.939393939393938,6.426925741085954,0,9.909876513552761e-05,0.007583521437259464,0.0,2.429116242838272,0.08964476642813163,2.691731213152668,24.939393939393938,34.89980410984305,131,16,0.48484848484848486,7,0.21212121212121213
pl_113247,CHRISTMAS TIME!!,13,247,0,0,200890.61538461538,5.153846153846154,7.443732163374917,0,0.0003810800082957007,0.02192945377800364,0.00295602004221039,2.077099700184744,0.01055642941286455,4.950567930554949,5.153846153846154,6.534292550401006,48,179,0.7246963562753036,0,0.0
pl_113585,For You,13,77,0,0,286052.7272727273,4.805194805194805,7.652803546280137,0,8.599420470254596e-05,0.002733255620378211,0.0003925955259079027,1.6693040615685077,0.04222059897735577,3.6181360366581643,4.805194805194805,7.209371536345171,35,61,0.7922077922077922,0,0.0
pl_113618,Coming down,14,80,0,0,249903.0875,20.55,6.543282679555878,0,0.00017146470292987118,0.006140138502879242,1.6009604481920795e-07,2.796434050679579,0.04621539062638745,3.5224099998074268,20.55,33.74977777704618,196,38,0.475,11,0.1375
pl_113805,90s,15,114,0,0,250605.9298245614,31.780701754385966,5.521771973304501,0,0.00034775746793645534,0.009623994178939981,3.9423651036729955e-06,3.6587131488587854,0.01605340005419724,4.36349589328127,31.780701754385966,28.95512522336112,125,16,0.14035087719298245,24,0.21052631578947367
pl_114180,party songs ,2,59,0,0,267423.4406779661,23.322033898305083,5.99464165454658,0,0.0001475552314704953,0.008453271763141918,0.00025063035816447004,3.000489905038973,0.03910263994050837,3.5508368227718594,23.322033898305083,26.663274226422892,129,16,0.2711864406779661,8,0.13559322033898305
pl_114223,chill,14,179,0,0,281611.4245810056,11.899441340782124,7.36920411344088,0,0.00024615390292895647,0.005501846597441485,0.0006026949020589767,2.7292279398163752,0.033448830699376285,3.915607545925789,11.899441340782124,26.574254557268244,150,129,0.7206703910614525,14,0.0782122905027933
pl_114345,Rock,1,77,0,0,268473.6883116883,20.051948051948052,6.497951527893867,0,0.00017009913387762947,0.006486824186543684,0.0,3.0927337806619484,0.032217307847190534,3.6820917261774877,20.051948051948052,24.40028534211275,100,34,0.44155844155844154,12,0.15584415584415584
pl_114648,EDM,2,129,0,0,280901.9534883721,11.062015503875969,7.047736293557412,0,0.0001692738465456599,0.0075696831594375714,0.0015848707956877491,2.9871285281424678,0.02999662628190237,3.9986399711110225,11.062015503875969,18.738821758557407,110,77,0.5968992248062015,7,0.05426356589147287
pl_114767,CHICANO RAP,15,53,0,0,227396.69811320756,2.3207547169811322,8.284102573349175,0,3.706602894784876e-05,0.006565331476400223,0.0,1.2920891862339954,0.12618150571749612,2.9745206899873358,2.3207547169811322,5.5347055448450115,34,50,0.9433962264150944,0,0.0
pl_115818,Car ride,1,25,0,0,248331.2,30.24,6.737992046742346,0,8.954865603750166e-05,0.008772143187234616,0.0,2.1538122526390424,0.1558432014781221,2.1237130081788798,30.24,51.46204815201198,170,15,0.6,5,0.2
pl_116376,trill,12,191,0,0,235964.03664921466,43.87434554973822,5.434383190179627,0,0.00061044502526136,0.017469366210025053,3.201920896384159e-07,3.8246919274346385,0.01127559651631056,4.749246473388225,43.87434554973822,47.12437505206976,226,35,0.18324607329842932,63,0.3298429319371728
pl_116710,Alternative,1,37,0,0,240495.5945945946,38.78378378378378,5.209034441327529,0,0.00015376047194491372,0.01038930144753522,0.0,3.510383289041975,0.04493972246840437,3.3147748402682335,38.78378378378378,31.574138523811193,129,3,0.08108108108108109,8,0.21621621621621623
pl_116823,Chill Summer,1,44,0,0,242831.06818181818,32.29545454545455,5.7231567991321555,0,0.00016095432620802163,0.008060961847651694,0.0,2.6989836687442876,0.06053512186014448,3.1709241564509614,32.29545454545455,41.65419303648386,154,8,0.18181818181818182,8,0.18181818181818182
pl_117513,Jan,13,173,0,0,243797.6994219653,7.3468208092485545,7.530134218988062,0,0.0001549443090064298,0.004399914504295088,5.603361568672278e-07,2.2910974359087986,0.03716446468797046,4.017733424871056,7.3468208092485545,17.11896334705222,144,129,0.7456647398843931,5,0.028901734104046242
pl_117703,getting ready ,86,214,0,0,211328.95327102803,18.135514018691588,6.067027383489285,0,0.000378520561230778,0.016103503242000248,0.0002355279646031914,3.4972453100484837,0.008157196035814515,5.0233605218276285,18.135514018691588,15.660097231388201,87,53,0.24766355140186916,9,0.04205607476635514
pl_117710,The Mix,38,33,0,0,200107.36363636365,4.848484848484849,7.727379953503803,0,4.588319642580094e-05,0.0046872327235171945,0.0,1.3270308150254764,0.10125000000000009,2.7018546207280636,4.848484848484849,7.4187363627148395,27,26,0.7878787878787878,0,0.0
pl_118032,Jesus Music,11,59,0,0,308832.5423728814,10.220338983050848,6.6339629558052104,0,0.0002072320470052679,0.01579683595136438,8.004802240960397e-08,2.239576683898996,0.03326375309742058,3.6869026031841536,10.220338983050848,10.027196570903115,57,29,0.4915254237288136,1,0.01694915254237288
pl_118220,5FDP,36,121,0,0,237704.04958677685,7.5041322314049586,7.023336119793394,0,0.0001176431733429395,0.012752040620414452,0.0003962377109275397,3.2291832316379154,0.026557860622173936,4.189624709465326,7.5041322314049586,11.16452762724602,66,79,0.6528925619834711,3,0.024793388429752067
pl_118504,ROLLING,858,77,0,0,247881.94805194804,11.441558441558442,7.000861656468126,0,0.00011178173183299117,0.006127033618930049,0.00039739840725247895,2.8974180168393833,0.062029656218233004,3.4072125785850815,11.441558441558442,22.23399380876371,157,47,0.6103896103896104,4,0.05194805194805195
pl_118510,good vibes,3,243,0,0,222646.10699588477,17.604938271604937,6.745826537576134,0,0.0004035399216898038,0.0077985494460911095,0.0013166458821976482,3.5306986728718037,0.01579572231106843,4.5717579166058995,17.604938271604937,29.65980459368005,170,136,0.5596707818930041,25,0.102880658436214
pl_118714,Jay,1,177,0,0,237730.57627118644,32.91525423728814,5.78845369874302,0,0.0005153963641093881,0.006511218542121486,0.0004008804962272967,3.4552273123906816,0.012883991633324756,4.631753353450984,32.91525423728814,37.246144821060454,211,41,0.23163841807909605,47,0.2655367231638418
pl_119136,Trap,10,141,0,0,220699.28368794327,75.88652482269504,4.599862973381119,0,0.0007773247574998638,0.01851233023468592,0.0002212127099289406,3.877214642697631,0.010922648266224121,4.672991137155006,75.88652482269504,55.76980196600485,230,7,0.04964539007092199,87,0.6170212765957447
pl_119462,Hyped,1,60,0,0,246526.13333333333,24.933333333333334,5.8718711307161895,0,0.00013836611569720928,0.011127260882361038,0.0,3.0075117564230234,0.032831758128628215,3.6685785462415126,24.933333333333334,24.555289088549177,119,11,0.18333333333333332,10,0.16666666666666666
pl_12020,👌🏻,4,190,0,0,219262.14210526316,23.63157894736842,6.130520268174919,0,0.00040417557193435285,0.00864605548877759,0.0024932624246604687,3.5488641088646222,0.015942778061616755,4.557030226620941,23.63157894736842,33.662583517696206,189,56,0.29473684210526313,28,0.14736842105263157
pl_12120,AAA,1,40,0,0,228653.525,43.875,5.177012528566923,0,0.0001861467824239167,0.006243166359057984,9.472349318469803e-07,2.9244378343641895,0.042290241150639986,3.360549829740708,43.875,36.48779761783383,156,5,0.125,12,0.3
pl_12338,Advent,8,50,0,0,230152.22,1.12,8.445522812647118,0,3.6833546945739626e-05,0.004800498227285458,0.0,1.093236091022984,0.0229591836734694,3.8581327183378535,1.12,0.43081318457076034,2,50,1.0,0,0.0
pl_12367,alt,1,112,0,0,230057.88392857142,57.919642857142854,4.653452380630106,0,0.0006223381975038004,0.008238153817395717,0.006426401993750758,3.8303979858152664,0.011623560172484755,4.563884765488423,57.919642857142854,31.820966356671963,153,2,0.017857142857142856,61,0.5446428571428571
pl_120092,Half Marathon!!,13,82,0,0,221554.9756097561,46.78048780487805,5.2116126333103825,0,0.00035065944087013984,0.007162457744170476,0.0,3.411888441696392,0.021785135280602747,4.03565948657083,46.78048780487805,41.48406229086407,194,10,0.12195121951219512,29,0.35365853658536583
pl_120374,me gusta,1,114,0,0,230368.37719298244,54.8421052631579,5.097697876709029,0,0.0004926635610424642,0.011623141247236119,0.0001470882411776473,3.566102517743479,0.016088057195977515,4.339958714949616,54.8421052631579,50.08494169949238,230,15,0.13157894736842105,49,0.4298245614035088
pl_120952,Summer Jams,1,23,0,0,211409.91304347827,50.69565217391305,5.271220930760455,0,0.00012747539446025685,0.008348715903300212,0.0,2.711548636730756,0.07925675735313585,2.7056048613387427,50.69565217391305,45.98812207951914,152,5,0.21739130434782608,9,0.391304347826087
