original_id,degree,degree_centrality_nx
pl_101872,115,0.005750287514375719
pl_101877,2016,0.10080504025201259
pl_101892,137,0.006850342517125856
pl_101895,569,0.028451422571128555
pl_101942,363,0.01815090754537727
pl_102066,1387,0.06935346767338367
pl_102181,16,0.0008000400020001
pl_102258,389,0.019450972548627432
pl_102274,3495,0.17475873793689684
pl_102324,2147,0.10735536776838842
pl_102337,550,0.027501375068753435
pl_102404,640,0.032001600080004
pl_102409,187,0.009350467523376168
pl_102433,502,0.025101255062753135
pl_102447,1943,0.09715485774288714
pl_102466,343,0.017150857542877145
pl_102490,2449,0.12245612280614031
pl_102506,1008,0.050402520126006295
pl_102547,9,0.00045002250112505623
pl_102582,90,0.004500225011250562
pl_102621,3,0.00015000750037501875
pl_102735,128,0.0064003200160008
pl_102814,1204,0.060203010150507524
pl_102919,432,0.0216010800540027
pl_103029,343,0.017150857542877145
pl_103087,672,0.0336016800840042
pl_103092,1438,0.07190359517975899
pl_103131,173,0.00865043252162608
pl_103177,1321,0.06605330266513325
pl_103182,3495,0.17475873793689684
pl_103185,29,0.0014500725036251812
pl_103242,29,0.0014500725036251812
pl_103336,0,0.0
pl_103402,417,0.020851042552127604
pl_103429,1186,0.05930296514825741
pl_103658,33,0.0016500825041252062
pl_103687,185,0.009250462523126156
pl_103693,11,0.0005500275013750688
pl_103732,896,0.0448022401120056
pl_103764,427,0.021351067553377668
pl_103814,337,0.016850842542127105
pl_103887,386,0.019300965048252412
pl_103892,23,0.0011500575028751438
pl_103907,0,0.0
pl_103918,319,0.015950797539876993
pl_103933,3490,0.1745087254362718
pl_103940,819,0.040952047602380116
pl_103945,669,0.03345167258362918
pl_103988,188,0.009400470023501174
pl_104052,404,0.020201010050502524
pl_104096,1401,0.07005350267513376
pl_104161,837,0.04185209260463023
pl_104246,62,0.0031001550077503874
pl_104459,1448,0.07240362018100904
pl_104482,2056,0.10280514025701284
pl_104540,197,0.00985049252462623
pl_104543,3,0.00015000750037501875
pl_104568,21,0.0010500525026251313
pl_104574,442,0.02210110505525276
pl_104577,3404,0.17020851042552126
pl_104614,787,0.03935196759837992
pl_104644,0,0.0
pl_104686,0,0.0
pl_104704,113,0.005650282514125706
pl_104790,42,0.0021001050052502626
pl_104804,14,0.0007000350017500875
pl_104974,2253,0.11265563278163908
pl_105060,2,0.0001000050002500125
pl_105105,534,0.026701335066753335
pl_105161,27,0.0013500675033751687
pl_105203,130,0.006500325016250813
pl_105248,0,0.0
pl_105256,289,0.014450722536126805
pl_105286,256,0.0128006400320016
pl_105328,480,0.024001200060003
pl_105356,17,0.0008500425021251062
pl_105357,181,0.00905045252262613
pl_105418,26,0.0013000650032501625
pl_105454,1754,0.08770438521926097
pl_105474,0,0.0
pl_105491,1675,0.08375418770938546
pl_105513,8,0.00040002000100005
pl_105574,44,0.002200110005500275
pl_105602,342,0.017100855042752137
pl_105721,75,0.0037501875093754688
pl_105739,1867,0.09335466773338666
pl_105827,222,0.011100555027751388
pl_105840,1307,0.06535326766338316
pl_105874,203,0.010150507525376268
pl_105886,198,0.009900495024751238
pl_105887,320,0.016000800040002
pl_105890,249,0.012450622531126556
pl_105948,15,0.0007500375018750937
pl_106231,305,0.015250762538126905
pl_106291,588,0.029401470073503674
pl_106294,2276,0.11380569028451422
pl_106301,503,0.025151257562878143
pl_106330,285,0.014250712535626781
pl_106363,267,0.013350667533376668
pl_106563,106,0.005300265013250662
pl_106576,2208,0.1104055202760138
pl_106585,1670,0.08350417520876044
pl_106634,137,0.006850342517125856
pl_106717,3,0.00015000750037501875
pl_106738,50,0.0025001250062503125
pl_106756,612,0.030601530076503822
pl_106767,13,0.0006500325016250812
pl_106818,200,0.01000050002500125
pl_106852,1390,0.06950347517375868
pl_106853,902,0.04510225511275564
pl_106909,3,0.00015000750037501875
pl_106958,152,0.00760038001900095
pl_106968,207,0.010350517525876294
pl_107043,4,0.000200010000500025
pl_107048,1,5.000250012500625e-05
pl_107060,0,0.0
pl_107100,4,0.000200010000500025
pl_107139,299,0.014950747537376869
pl_107142,2,0.0001000050002500125
pl_107151,1035,0.051752587629381466
pl_107195,1497,0.07485374268713435
pl_107206,1505,0.0752537626881344
pl_107215,1256,0.06280314015700784
pl_107342,12,0.000600030001500075
pl_107372,1693,0.08465423271163558
pl_107413,90,0.004500225011250562
pl_107431,425,0.021251062553127656
pl_107537,114,0.005700285014250712
pl_107632,3189,0.15945797289864494
pl_107644,520,0.02600130006500325
pl_107771,111,0.005550277513875694
pl_107821,32,0.0016000800040002
pl_107901,1168,0.0584029201460073
pl_107913,80,0.0040002000100005
pl_108060,107,0.005350267513375669
pl_108068,2,0.0001000050002500125
pl_108091,1530,0.07650382519125956
pl_108106,4,0.000200010000500025
pl_108121,629,0.031451572578628934
pl_108214,5207,0.2603630181509075
pl_108230,2415,0.12075603780189009
pl_108258,55,0.0027501375068753435
pl_108307,36,0.001800090004500225
pl_108395,183,0.009150457522876144
pl_108430,361,0.018050902545127256
pl_108510,90,0.004500225011250562
pl_108554,6,0.0003000150007500375
pl_108583,696,0.034801740087004346
pl_108691,207,0.010350517525876294
pl_108755,224,0.0112005600280014
pl_108846,485,0.02425121256062803
pl_108901,9,0.00045002250112505623
pl_108949,722,0.03610180509025451
pl_108989,84,0.004200210010500525
pl_108991,61,0.003050152507625381
pl_109038,468,0.023401170058502924
pl_109098,3218,0.1609080454022701
pl_109166,422,0.021101055052752636
pl_109210,1372,0.06860343017150858
pl_109361,46,0.0023001150057502875
pl_109394,2702,0.1351067553377669
pl_109426,131,0.006550327516375819
pl_109439,242,0.012100605030251512
pl_109468,169,0.008450422521126056
pl_109537,103,0.005150257512875644
pl_109542,398,0.019900995049752488
pl_109563,64,0.0032001600080004
pl_109653,2,0.0001000050002500125
pl_109782,488,0.024401220061003048
pl_109800,643,0.032151607580379014
pl_109861,484,0.024201210060503024
pl_109884,171,0.008550427521376068
pl_109885,2,0.0001000050002500125
pl_109936,1153,0.0576528826441322
pl_109938,1727,0.0863543177158858
pl_109940,449,0.022451122556127804
pl_109960,635,0.031751587579378966
pl_109964,0,0.0
pl_11026,1129,0.05645282264113206
pl_11083,141,0.007050352517625881
pl_11228,258,0.012900645032251612
pl_11266,33,0.0016500825041252062
pl_11280,39,0.0019500975048752436
pl_11353,241,0.012050602530126506
pl_11368,548,0.027401370068503423
pl_11390,0,0.0
pl_11406,11,0.0005500275013750688
pl_11457,2521,0.12605630281514074
pl_11524,70,0.0035001750087504373
pl_11595,76,0.003800190009500475
pl_11721,27,0.0013500675033751687
pl_11765,1389,0.06945347267363368
pl_11851,566,0.028301415070753535
pl_11937,1,5.000250012500625e-05
pl_11950,443,0.022151107555377768
pl_110152,228,0.011400570028501424
pl_110210,1463,0.07315365768288414
pl_110219,1066,0.05330266513325666
pl_110303,100,0.005000250012500625
pl_110311,871,0.043552177608880444
pl_110325,968,0.04840242012100605
pl_110338,1217,0.0608530426521326
pl_110400,415,0.020751037551877592
pl_110463,2186,0.10930546527326365
pl_110549,703,0.03515175758787939
pl_110575,126,0.006300315015750787
pl_110594,78,0.0039001950097504873
pl_110663,489,0.024451222561128055
pl_110760,189,0.00945047252362618
pl_110768,1940,0.09700485024251213
pl_110800,11,0.0005500275013750688
pl_110835,520,0.02600130006500325
pl_110875,1020,0.051002550127506374
pl_110892,280,0.01400070003500175
pl_111063,34,0.0017000850042502124
pl_111069,182,0.009100455022751136
pl_111208,1240,0.06200310015500775
pl_111267,64,0.0032001600080004
pl_111440,584,0.02920146007300365
pl_111457,129,0.006450322516125806
pl_111474,830,0.041502075103755184
pl_111582,2,0.0001000050002500125
pl_111622,2396,0.11980599029951497
pl_111667,1208,0.06040302015100755
pl_111722,7,0.00035001750087504374
pl_111743,20,0.001000050002500125
pl_111799,3,0.00015000750037501875
pl_111920,657,0.0328516425821291
pl_111997,99,0.004950247512375619
pl_112078,393,0.019650982549127456
pl_112093,12,0.000600030001500075
pl_112112,52,0.002600130006500325
pl_112265,332,0.016600830041502073
pl_112284,1814,0.09070453522676133
pl_112349,42,0.0021001050052502626
pl_112389,108,0.005400270013500675
pl_112398,1136,0.0568028401420071
pl_112405,14,0.0007000350017500875
pl_112418,956,0.047802390119505975
pl_112470,3061,0.1530576528826441
pl_112495,751,0.03755187759387969
pl_112547,3856,0.1928096404820241
pl_112645,14,0.0007000350017500875
pl_112656,1383,0.06915345767288364
pl_112703,180,0.009000450022501124
pl_112817,716,0.03580179008950447
pl_112901,2282,0.11410570528526426
pl_112977,438,0.021901095054752736
pl_113007,410,0.02050102505125256
pl_113031,172,0.008600430021501074
pl_113058,32,0.0016000800040002
pl_113062,152,0.00760038001900095
pl_113072,62,0.0031001550077503874
pl_113094,10,0.0005000250012500625
pl_113215,158,0.007900395019750987
pl_113224,1183,0.05915295764788239
pl_113233,208,0.0104005200260013
pl_113367,188,0.009400470023501174
pl_113393,74,0.0037001850092504623
pl_113438,60,0.003000150007500375
pl_113445,1,5.000250012500625e-05
pl_113500,139,0.006950347517375869
pl_113538,720,0.0360018000900045
pl_113711,0,0.0
pl_113975,476,0.023801190059502975
pl_113987,403,0.020151007550377516
pl_114080,0,0.0
pl_114105,10,0.0005000250012500625
pl_114223,459,0.022951147557377868
pl_114235,154,0.0077003850192509625
pl_114397,2648,0.13240662033101655
pl_114506,2,0.0001000050002500125
pl_114519,329,0.016450822541127057
pl_114528,2620,0.13100655032751637
pl_114632,40,0.00200010000500025
pl_114702,2638,0.13190659532976648
pl_114785,1120,0.056002800140007
pl_114786,1524,0.07620381019050952
pl_114943,53,0.002650132506625331
pl_114973,136,0.00680034001700085
pl_115011,1253,0.06265313265663283
pl_115116,503,0.025151257562878143
pl_115264,1,5.000250012500625e-05
pl_115281,33,0.0016500825041252062
pl_115506,653,0.03265163258162908
pl_115524,0,0.0
pl_115527,197,0.00985049252462623
pl_115535,59,0.0029501475073753685
pl_115570,2599,0.12995649782489124
pl_115627,1232,0.0616030801540077
pl_115629,933,0.04665233261663083
pl_115651,239,0.011950597529876494
pl_115676,1743,0.08715435771788589
pl_115719,47,0.0023501175058752936
pl_115764,1884,0.09420471023551177
pl_115857,666,0.03330166508325416
pl_115895,628,0.03140157007850392
pl_115927,256,0.0128006400320016
pl_115943,66,0.0033001650082504124
pl_115989,650,0.03250162508125406
pl_116005,618,0.030901545077253862
pl_116053,0,0.0
pl_116324,4,0.000200010000500025
pl_116337,403,0.020151007550377516
pl_116422,1124,0.05620281014050702
pl_116478,864,0.0432021601080054
pl_116480,1371,0.06855342767138356
pl_116581,19,0.0009500475023751187
pl_116669,30,0.0015000750037501875
pl_116700,1097,0.05485274263713186
pl_116705,186,0.009300465023251162
pl_116742,754,0.03770188509425471
pl_116773,23,0.0011500575028751438
pl_116798,944,0.047202360118005895
pl_116875,262,0.013100655032751637
pl_116887,122,0.006100305015250762
pl_116896,38,0.0019000950047502374
pl_117001,95,0.004750237511875593
pl_117026,2577,0.1288564428221411
pl_117053,24,0.00120006000300015
pl_117133,1078,0.053902695134756734
pl_117215,144,0.0072003600180009
pl_117322,133,0.006650332516625831
pl_117369,169,0.008450422521126056
pl_117393,18,0.0009000450022501125
pl_117508,3039,0.151957597879894
pl_117722,573,0.02865143257162858
pl_117734,525,0.02625131256562828
pl_117741,109,0.005450272513625681
pl_117753,7,0.00035001750087504374
pl_117817,1,5.000250012500625e-05
pl_117838,1,5.000250012500625e-05
pl_117869,0,0.0
pl_118013,623,0.031151557577878894
pl_118056,24,0.00120006000300015
pl_118069,30,0.0015000750037501875
pl_118097,230,0.011500575028751438
pl_118143,955,0.04775238761938097
pl_118179,3,0.00015000750037501875
pl_118238,157,0.00785039251962598
pl_118243,848,0.042402120106005296
pl_118301,504,0.025201260063003147
pl_118323,51,0.0025501275063753185
pl_118390,1374,0.06870343517175859
pl_118394,1685,0.08425421271063553
pl_118484,11,0.0005500275013750688
pl_118525,2,0.0001000050002500125
pl_118532,488,0.024401220061003048
pl_118536,2850,0.1425071253562678
pl_118613,1295,0.0647532376618831
pl_118709,80,0.0040002000100005
pl_118755,1827,0.09135456772838642
pl_118827,0,0.0
pl_118859,670,0.033501675083754186
pl_118876,69,0.0034501725086254313
pl_118937,332,0.016600830041502073
pl_118977,133,0.006650332516625831
pl_119005,2630,0.13150657532876645
pl_119023,114,0.005700285014250712
pl_119107,435,0.02175108755437772
pl_119205,257,0.012850642532126606
pl_119316,281,0.014050702535126755
pl_119536,88,0.00440022001100055
pl_119572,1113,0.055652782639131954
pl_119637,155,0.0077503875193759685
pl_119643,740,0.037001850092504625
pl_119682,27,0.0013500675033751687
pl_119792,1893,0.09465473273663683
pl_119839,825,0.041252062603130156
pl_119853,18,0.0009000450022501125
pl_12057,11,0.0005500275013750688
pl_12085,7,0.00035001750087504374
pl_12145,2,0.0001000050002500125
pl_12157,170,0.008500425021251062
pl_12223,81,0.004050202510125506
pl_12240,34,0.0017000850042502124
pl_12264,732,0.03660183009150458
pl_12302,202,0.010100505025251262
pl_12368,725,0.03625181259062953
pl_12393,1221,0.06105305265263263
pl_12559,0,0.0
pl_12570,359,0.017950897544877244
pl_12813,37,0.0018500925046252312
pl_12835,79,0.003950197509875493
pl_12844,73,0.0036501825091254563
pl_12851,47,0.0023501175058752936
pl_12906,595,0.02975148757437872
pl_120071,776,0.03880194009700485
pl_120093,1011,0.050552527626381315
pl_120151,289,0.014450722536126805
pl_120166,0,0.0
pl_120190,923,0.046152307615380764
pl_120225,0,0.0
pl_120382,1389,0.06945347267363368
pl_120420,27,0.0013500675033751687
pl_120422,3,0.00015000750037501875
pl_120599,220,0.011000550027501374
pl_120611,31,0.0015500775038751937
pl_120755,425,0.021251062553127656
pl_120854,14,0.0007000350017500875
pl_120894,166,0.008300415020751037
pl_120905,2,0.0001000050002500125
pl_120918,1033,0.05165258262913146
pl_120990,932,0.04660233011650582
pl_121000,93,0.004650232511625581
pl_121008,451,0.02255112755637782
pl_121122,2067,0.10335516775838792
pl_121135,510,0.025501275063753187
pl_121146,2,0.0001000050002500125
pl_121225,0,0.0
pl_121240,1,5.000250012500625e-05
pl_121499,146,0.0073003650182509126
pl_121518,449,0.022451122556127804
pl_121596,837,0.04185209260463023
pl_121604,1643,0.08215410770538527
pl_121691,599,0.029951497574878742
pl_121775,711,0.035551777588879445
pl_121885,75,0.0037501875093754688
pl_121925,268,0.013400670033501675
pl_121927,744,0.03720186009300465
pl_121985,468,0.023401170058502924
pl_122029,133,0.006650332516625831
pl_122032,53,0.002650132506625331
pl_122121,508,0.025401270063503175
pl_122168,1195,0.059752987649382465
pl_122172,23,0.0011500575028751438
pl_122223,832,0.0416020801040052
pl_122233,1082,0.05410270513525676
pl_122254,195,0.009750487524376218
pl_122329,1419,0.07095354767738386
pl_122351,0,0.0
pl_122470,495,0.02475123756187809
pl_122521,1,5.000250012500625e-05
pl_122529,448,0.0224011200560028
pl_122537,630,0.03150157507875394
pl_122560,14,0.0007000350017500875
pl_122626,658,0.03290164508225411
pl_122633,326,0.016300815040752037
pl_122645,0,0.0
pl_122705,1026,0.051302565128256414
pl_122824,1445,0.07225361268063403
pl_122941,130,0.006500325016250813
pl_122965,27,0.0013500675033751687
pl_123015,184,0.00920046002300115
pl_123048,204,0.010200510025501274
pl_123117,119,0.005950297514875744
pl_123127,263,0.013150657532876643
pl_123142,264,0.01320066003300165
pl_123143,902,0.04510225511275564
pl_123206,651,0.03255162758137907
pl_123223,199,0.009950497524876244
pl_123276,989,0.04945247262363118
pl_123418,172,0.008600430021501074
pl_123491,135,0.006750337516875844
pl_123624,1609,0.08045402270113505
pl_123673,1509,0.07545377268863443
pl_123678,531,0.02655132756637832
pl_123679,0,0.0
pl_123783,3135,0.1567578378918946
pl_123941,740,0.037001850092504625
pl_124017,1217,0.0608530426521326
pl_124049,30,0.0015000750037501875
pl_124169,888,0.04440222011100555
pl_124226,3,0.00015000750037501875
pl_124246,695,0.03475173758687934
pl_124301,336,0.0168008400420021
pl_124329,1,5.000250012500625e-05
pl_124336,883,0.044152207610380516
pl_124411,271,0.013550677533876693
pl_124514,0,0.0
pl_124556,2077,0.10385519275963798
pl_124576,176,0.0088004400220011
pl_124628,2229,0.11145557277863893
pl_124751,1779,0.08895444772238612
pl_124824,879,0.04395219760988049
pl_124959,137,0.006850342517125856
pl_124974,346,0.01730086504325216
pl_125094,40,0.00200010000500025
pl_125156,172,0.008600430021501074
pl_125170,186,0.009300465023251162
pl_125216,262,0.013100655032751637
pl_125271,814,0.04070203510175509
pl_125277,202,0.010100505025251262
pl_125310,1770,0.08850442522126106
pl_125353,1294,0.06470323516175809
pl_125354,731,0.036551827591379565
pl_125359,303,0.015150757537876893
pl_125369,893,0.04465223261163058
pl_125401,1026,0.051302565128256414
pl_125434,73,0.0036501825091254563
pl_125477,2859,0.14295714785739286
pl_125531,957,0.04785239261963098
pl_125557,67,0.003350167508375419
pl_125610,12,0.000600030001500075
pl_125641,2,0.0001000050002500125
pl_125680,1892,0.09460473023651182
pl_125710,274,0.013700685034251711
pl_125726,1229,0.06145307265363268
pl_125782,622,0.031101555077753886
pl_125890,0,0.0
pl_125897,863,0.043152157607880395
pl_125914,339,0.016950847542377117
pl_125915,151,0.0075503775188759436
pl_125930,444,0.022201110055502776
pl_125955,19,0.0009500475023751187
pl_125990,1555,0.07775388769438471
pl_126064,58,0.0029001450072503624
pl_126107,432,0.0216010800540027
pl_126127,3,0.00015000750037501875
pl_126167,633,0.03165158257912896
pl_126208,3022,0.15110755537776888
pl_126244,13,0.0006500325016250812
pl_126394,1438,0.07190359517975899
pl_126434,14,0.0007000350017500875
pl_126475,0,0.0
pl_126566,1153,0.0576528826441322
pl_126652,6,0.0003000150007500375
pl_126734,514,0.02570128506425321
pl_126757,3,0.00015000750037501875
pl_127047,378,0.01890094504725236
pl_127146,107,0.005350267513375669
pl_127316,56,0.00280014000700035
pl_127359,0,0.0
pl_127405,2,0.0001000050002500125
pl_127450,9,0.00045002250112505623
pl_127498,1166,0.058302915145757285
pl_127537,9,0.00045002250112505623
pl_127591,22,0.0011000550027501375
pl_127653,2,0.0001000050002500125
pl_127663,2365,0.11825591279563978
pl_127670,29,0.0014500725036251812
pl_127687,543,0.02715135756787839
pl_127699,176,0.0088004400220011
pl_127709,1238,0.06190309515475773
pl_127792,86,0.004300215010750537
pl_127826,0,0.0
pl_127844,2153,0.10765538276913846
pl_127938,1161,0.05805290264513226
pl_127978,616,0.03080154007700385
pl_128104,932,0.04660233011650582
pl_128133,93,0.004650232511625581
pl_128141,54,0.0027001350067503375
pl_128164,380,0.019000950047502373
pl_128223,124,0.006200310015500775
pl_128276,1505,0.0752537626881344
pl_128278,1916,0.09580479023951197
pl_128287,1661,0.08305415270763537
pl_128326,158,0.007900395019750987
pl_128362,931,0.04655232761638082
pl_128522,291,0.014550727536376819
pl_128616,148,0.007400370018500925
pl_128653,51,0.0025501275063753185
pl_128659,1986,0.0993049652482624
pl_128679,150,0.0075003750187509375
pl_128697,3,0.00015000750037501875
pl_128773,2295,0.11475573778688934
pl_128782,820,0.04100205010250512
pl_128795,746,0.037301865093254664
pl_128796,768,0.0384019200960048
pl_128842,125,0.006250312515625781
pl_128875,0,0.0
pl_128939,1016,0.05080254012700635
pl_128955,62,0.0031001550077503874
pl_128958,0,0.0
pl_129007,3492,0.1746087304365218
pl_129144,1752,0.08760438021901094
pl_129183,2636,0.13180659032951647
pl_129191,19,0.0009500475023751187
pl_129220,410,0.02050102505125256
pl_129225,1372,0.06860343017150858
pl_129261,13,0.0006500325016250812
pl_129283,634,0.03170158507925396
pl_129303,1515,0.07575378768938447
pl_129305,17,0.0008500425021251062
pl_129385,18,0.0009000450022501125
pl_129455,170,0.008500425021251062
pl_129500,18,0.0009000450022501125
pl_129677,47,0.0023501175058752936
pl_129697,226,0.011300565028251412
pl_129853,14,0.0007000350017500875
pl_129963,83,0.004150207510375518
pl_129985,1569,0.0784539226961348
pl_13035,6,0.0003000150007500375
pl_13087,590,0.029501475073753686
pl_13138,283,0.014150707535376767
pl_13207,6,0.0003000150007500375
pl_13241,1142,0.057102855142757133
pl_13253,40,0.00200010000500025
pl_13395,664,0.033201660083004146
pl_13399,24,0.00120006000300015
pl_13418,382,0.019100955047752388
pl_13466,848,0.042402120106005296
pl_13527,22,0.0011000550027501375
pl_13644,1250,0.0625031251562578
pl_13695,43,0.0021501075053752686
pl_13730,949,0.04745237261863093
pl_13739,326,0.016300815040752037
pl_130012,1175,0.058752937646882344
pl_130118,1311,0.06555327766388319
pl_130183,2,0.0001000050002500125
pl_130332,156,0.0078003900195009745
pl_130346,670,0.033501675083754186
pl_130374,907,0.04535226761338067
pl_130415,280,0.01400070003500175
pl_130489,30,0.0015000750037501875
pl_130500,588,0.029401470073503674
pl_130554,18,0.0009000450022501125
pl_130705,2285,0.11425571278563927
pl_130862,62,0.0031001550077503874
pl_131034,0,0.0
pl_131042,305,0.015250762538126905
pl_131079,285,0.014250712535626781
pl_131081,415,0.020751037551877592
pl_131150,377,0.018850942547127356
pl_131285,0,0.0
pl_131329,68,0.003400170008500425
pl_131367,1,5.000250012500625e-05
pl_131421,524,0.026201310065503275
pl_131432,84,0.004200210010500525
pl_131572,3,0.00015000750037501875
pl_131581,315,0.01575078753937697
pl_131604,4,0.000200010000500025
pl_131609,241,0.012050602530126506
pl_131642,303,0.015150757537876893
pl_131728,605,0.03025151257562878
pl_131778,218,0.010900545027251362
pl_131812,77,0.0038501925096254812
pl_131827,402,0.020101005050252512
pl_132105,449,0.022451122556127804
pl_132258,1058,0.052902645132256614
pl_132328,2526,0.12630631531576578
pl_132382,136,0.00680034001700085
pl_132399,659,0.03295164758237912
pl_132436,197,0.00985049252462623
pl_132479,905,0.04525226261313065
pl_132504,6,0.0003000150007500375
pl_132518,478,0.023901195059752987
pl_132551,179,0.008950447522376118
pl_132583,1645,0.08225411270563528
pl_132669,2270,0.11350567528376418
pl_132766,602,0.030101505075253762
pl_132780,1216,0.0608030401520076
pl_132801,492,0.024601230061503075
pl_132805,2,0.0001000050002500125
pl_132815,245,0.012250612530626532
pl_132817,102,0.005100255012750637
pl_132842,7,0.00035001750087504374
pl_132895,974,0.04870243512175609
pl_133019,1223,0.06115305765288264
pl_133110,406,0.020301015050752536
pl_133178,346,0.01730086504325216
pl_133186,943,0.04715235761788089
pl_133193,6,0.0003000150007500375
pl_133211,32,0.0016000800040002
pl_133225,1823,0.09115455772788639
pl_133235,0,0.0
pl_133285,0,0.0
pl_133286,2850,0.1425071253562678
pl_133434,176,0.0088004400220011
pl_133448,1126,0.05630281514075704
pl_133557,325,0.01625081254062703
pl_133569,69,0.0034501725086254313
pl_133581,356,0.017800890044502225
pl_133589,547,0.02735136756837842
pl_133609,9,0.00045002250112505623
pl_133673,39,0.0019500975048752436
pl_133704,1131,0.056552827641382065
pl_133726,2190,0.10950547527376368
pl_133748,1070,0.053502675133756686
pl_133807,3,0.00015000750037501875
pl_134115,20,0.001000050002500125
pl_134140,278,0.013900695034751737
pl_134141,243,0.012150607530376518
pl_134163,3443,0.1721586079303965
pl_134220,2297,0.11485574278713935
pl_134230,3,0.00015000750037501875
pl_134372,2,0.0001000050002500125
pl_134382,0,0.0
pl_134481,382,0.019100955047752388
pl_134605,118,0.005900295014750737
pl_134666,3247,0.1623581179058953
pl_134698,150,0.0075003750187509375
pl_134712,223,0.011150557527876394
pl_134804,596,0.029801490074503723
pl_134932,7,0.00035001750087504374
pl_134983,1734,0.08670433521676084
pl_134989,1226,0.06130306515325766
pl_135020,203,0.010150507525376268
pl_135043,2804,0.14020701035051752
pl_135044,866,0.04330216510825541
pl_135094,107,0.005350267513375669
pl_135158,337,0.016850842542127105
pl_135241,865,0.043252162608130404
pl_135319,851,0.042552127606380316
pl_135337,11,0.0005500275013750688
pl_135360,883,0.044152207610380516
pl_135406,121,0.006050302515125756
pl_135468,1073,0.053652682634131706
pl_135515,165,0.00825041252062603
pl_135531,87,0.004350217510875543
pl_135672,2235,0.11175558777938896
pl_135675,113,0.005650282514125706
pl_135683,129,0.006450322516125806
pl_135761,84,0.004200210010500525
pl_135797,451,0.02255112755637782
pl_135814,1309,0.06545327266363318
pl_135832,47,0.0023501175058752936
pl_135843,640,0.032001600080004
pl_135880,44,0.002200110005500275
pl_135956,362,0.01810090504525226
pl_136004,569,0.028451422571128555
pl_136027,0,0.0
pl_136185,318,0.015900795039751985
pl_136210,136,0.00680034001700085
pl_136211,2,0.0001000050002500125
pl_136213,469,0.02345117255862793
pl_136238,18,0.0009000450022501125
pl_136288,239,0.011950597529876494
pl_136383,379,0.01895094754737737
pl_136402,60,0.003000150007500375
pl_136581,468,0.023401170058502924
pl_136608,388,0.019400970048502424
pl_136627,2,0.0001000050002500125
pl_136675,302,0.015100755037751887
pl_136773,325,0.01625081254062703
pl_136859,0,0.0
pl_136875,48,0.0024001200060003
pl_136942,0,0.0
pl_137010,1390,0.06950347517375868
pl_137015,84,0.004200210010500525
pl_137032,24,0.00120006000300015
pl_137064,253,0.012650632531626581
pl_137096,995,0.04975248762438122
pl_137122,27,0.0013500675033751687
pl_137141,992,0.0496024801240062
pl_137150,2,0.0001000050002500125
pl_137182,1629,0.08145407270363518
pl_137195,250,0.012500625031251562
