id,original_id,type,name,followers,num_artists,num_albums,collaborative,degree_x,degree_centrality_nx,degree_y,pagerank,betweenness_centrality,eigenvector_centrality,katz_centrality,closeness_igraph,eigenvector_igraph,clustering_igraph
21,pl_1258,playlist,My List,1,19,25,False,21,0.0010500525026251,42,9.198e-06,2.4943847876102158e-08,0.00024075367,0.0066656033,0.4082341588935349,0.0071597514562204,0.9047619047619048
22,pl_1269,playlist,mix,1,21,40,False,6,0.00030001500075,12,2.0635134e-05,7.652674867131282e-06,1.6040914e-08,0.006653259,0.2653749651519375,4.768100744254223e-07,0.6666666666666667
23,pl_1343,playlist,Stuff,1,60,68,False,2926,0.1463073153657682,5852,0.00018085101,0.0002922679414041,0.020967443,0.008600459,0.5131259770362784,0.6236554536238661,0.3214661362029783
24,pl_1429,playlist,Kill It!,1,24,24,False,78,0.0039001950097504,156,1.2755702e-05,3.1842890546585063e-09,0.0005258717,0.0067028836,0.4197367550763939,0.0156349805695594,0.8618048618048619
25,pl_1467,playlist,morning.,2,19,26,False,68,0.0034001700085004,136,1.3521218e-05,1.1323380277872277e-07,0.00020836641,0.006693184,0.4137796131275809,0.0061931791520595,0.7098331870061458
26,pl_1533,playlist,background noise,2,9,10,False,1,5.000250012500625e-05,2,8.136912e-06,0.0,2.2049096e-07,0.0066504297,0.282777571481619,6.561779537120122e-06,0.0
27,pl_1640,playlist,Soul/Blues,1,26,29,False,5,0.000250012500625,10,1.0641677e-05,3.163404116435231e-08,1.0319554e-06,0.006652741,0.3159991368864839,3.064139578083728e-05,0.5
28,pl_1655,playlist,latin mix,1,18,26,False,134,0.0067003350167508,268,3.1049392e-05,1.709148932604876e-06,0.00020853037,0.0067291274,0.393135918721348,0.0062021527931054,0.6411177196723151
29,pl_1657,playlist,About Time,1,15,12,False,2,0.00010000500025,4,8.035626e-06,0.0,1.1227415e-06,0.006651018,0.3145165287208207,3.335781012193967e-05,0.0
30,pl_1760,playlist,Calming songs,1,8,8,False,5,0.000250012500625,10,8.37714e-06,0.0,6.722911e-06,0.006652881,0.3366221090600467,0.0001998001249426,0.8
31,pl_1773,playlist,Chill,2,118,124,False,825,0.0412520626031301,1650,6.9108064e-05,4.380300742923282e-05,0.0039700833,0.0071921456,0.4768799158358799,0.1180313636173881,0.3686172403648132
32,pl_1885,playlist,Summer of Love,1,9,18,False,15,0.000750037501875,30,9.883881e-06,1.0149435070161417e-08,1.8606128e-05,0.006659031,0.342440866984441,0.0005525452238662,0.6476190476190476
33,pl_10049,playlist,yoga,1,20,24,False,1,5.000250012500625e-05,2,9.181214e-06,0.0,9.659428e-09,0.0066504283,0.2611271894331134,2.8711159212481855e-07,0.0
34,pl_10146,playlist,Stuff,1,7,10,False,179,0.0089504475223761,358,2.0316511e-05,1.4360733757712296e-07,0.00075099274,0.006765137,0.4304123711340206,0.0223258573287098,0.7595882242169355
35,pl_10187,playlist,slow it down,2,59,76,False,505,0.0252512625631281,1010,5.4203367e-05,0.0001532958704046,0.0022988997,0.006972757,0.4533073003476356,0.0683748701867014,0.365983026874116
36,pl_10260,playlist,Party,1,72,101,False,2606,0.1303065153257663,5212,0.00015048425,7.435018778778613e-05,0.021642508,0.008393441,0.4984552547520553,0.6438942971596961,0.4232474004327825
37,pl_10284,playlist,Throwbacks,1,12,14,False,193,0.0096504825241262,386,2.1440403e-05,5.119242132423096e-07,0.00064667326,0.006773351,0.4271099744245524,0.0192188481521987,0.7936636442141624
38,pl_10303,playlist,Chilling,2,19,23,False,320,0.016000800040002,640,3.137467e-05,5.699584448848327e-07,0.0014220786,0.0068580783,0.4455522010812329,0.0422801267853042,0.5837382445141066
39,pl_10342,playlist,country,1,11,15,False,357,0.0178508925446272,714,3.307851e-05,3.364457654697617e-07,0.0007817323,0.006870274,0.4230666666666666,0.0232395863778565,0.8559783463947377
40,pl_10565,playlist,👌🏼,8,78,83,False,1883,0.0941547077353867,3766,0.00012135315,0.0001090544537873,0.01483614,0.007920669,0.4953555538209351,0.4413039627510574,0.4000320559308269
41,pl_10593,playlist,Blessings,1,29,33,False,224,0.0112005600280014,448,1.9398758e-05,8.485049818318657e-08,0.0020904967,0.0068024434,0.4003532900132484,0.0622087258443006,0.8266335682254965
42,pl_10689,playlist,2014,2,118,154,False,1774,0.088704435221761,3548,0.0001366411,0.0015799847897142,0.011261611,0.007815994,0.4930591525950482,0.334957392490047,0.2853932627137235
43,pl_10693,playlist,Alt,1,19,39,False,497,0.0248512425621281,994,4.9719747e-05,4.694836388807744e-05,0.0019348738,0.0069663306,0.4572705000720565,0.0575232329408996,0.372460569870838
44,pl_10805,playlist,Old,1,61,106,False,1530,0.0765038251912595,3060,0.00013225913,0.0002825424016918,0.0038624587,0.0076042116,0.4833942717854966,0.1147889818245295,0.3529403215395598
45,pl_10871,playlist,party ,1,13,16,False,529,0.0264513225661283,1058,3.4628745e-05,3.3734781368366384e-07,0.0059395204,0.007023429,0.4391796811921843,0.1767183162119681,0.8987225754711576
46,pl_10973,playlist,dance music,1,49,59,False,960,0.048002400120006,1920,6.719736e-05,1.7365191524731927e-05,0.0058179405,0.0072854385,0.4662633783154956,0.1729998957468241,0.4509819256169621
47,pl_100005,playlist,Power,1,20,27,False,8,0.000400020001,16,2.0783602e-05,5.849401713931002e-05,2.6979827e-05,0.006655019,0.3667642752562225,0.0008018790507243,0.4642857142857143
48,pl_100161,playlist,feeling good,1,20,23,False,342,0.0171008550427521,684,2.899548e-05,2.5066751732083503e-06,0.0027979426,0.006887759,0.4568644860934462,0.083204498961405,0.6561369209926086
49,pl_100225,playlist,chill,2,44,57,False,578,0.0289014450722536,1156,4.9008864e-05,1.73495318449568e-05,0.003149238,0.007029642,0.4619304119959237,0.0936521686319619,0.4246940085035951
50,pl_100234,playlist,My Boys,1,46,79,False,479,0.0239511975598779,958,5.0819137e-05,1.8945172996609472e-05,0.0012179929,0.0069464855,0.4450834619161172,0.0362048942519159,0.448843039456329
51,pl_100257,playlist,Light It Up,1,34,36,False,516,0.0258012900645032,1032,3.8552782e-05,1.4454437859967584e-06,0.004105701,0.0069997585,0.4518333926664293,0.1221118701592801,0.6881989914954467
52,pl_100281,playlist,road trips ,1,73,86,False,975,0.048752437621881,1950,6.973546e-05,5.808468267787248e-05,0.005865085,0.007294918,0.4688469684283111,0.1744317211863693,0.3750034223134839
53,pl_100353,playlist,Jesus Jams,1,22,27,False,82,0.0041002050102505,164,3.4464138e-05,5.353716119316232e-07,1.0427488e-05,0.006696966,0.3375352374873677,0.000309976038249,0.7922312556458898
54,pl_100402,playlist,Calming,1,29,37,False,309,0.0154507725386269,618,2.9840381e-05,5.633439286611974e-06,0.0015985665,0.006852094,0.4554654417569798,0.0475395426467357,0.4525910982221661
55,pl_100468,playlist,Lovely,1,31,34,False,86,0.0043002150107505,172,1.6585627e-05,2.208617644328115e-07,0.00013919345,0.0067022494,0.3855172832756212,0.0041368883386157,0.6993160054719562
56,pl_100642,playlist,Mondays,1,29,29,False,277,0.0138506925346267,554,2.7860962e-05,2.79283483450854e-07,0.0008169495,0.0068259444,0.431006769147178,0.0242763264089099,0.7220216606498194
57,pl_100704,playlist,Favourite Songs,1,41,52,False,1256,0.0628031401570078,2512,8.612136e-05,4.74815460620448e-05,0.008932828,0.0074914494,0.4823287983582883,0.2656644289434355,0.4528738548988758
58,pl_100717,playlist,rainy day,1,5,7,False,0,0.0,0,7.810017e-06,0.0,7e-45,0.006649862,,0.0,0.0
59,pl_100775,playlist,Freestyle,1,16,16,False,5,0.000250012500625,10,1.4539031e-05,0.0,1.3587955e-07,0.0066526867,0.2903727655420657,4.035172126032227e-06,1.0
60,pl_100855,playlist,90s,1,15,18,False,146,0.0073003650182509,292,1.8285045e-05,1.7768805093965057e-07,0.00037473816,0.0067416066,0.4087512882171075,0.0111347966459221,0.848181388757676
61,pl_100876,playlist,chill,1,14,19,False,11,0.000550027501375,22,8.611429e-06,4.278413179292784e-09,4.6483794e-05,0.0066569117,0.3682540910673527,0.001382171411382,0.6
62,pl_100883,playlist,Call Me Maybe,1,12,13,False,49,0.0024501225061253,98,1.0789154e-05,1.3791349173786214e-09,0.00032710843,0.0066830814,0.4017642341619887,0.0097249201948256,0.9319727891156464
63,pl_101000,playlist,bands,1,66,73,False,367,0.0183509175458772,734,3.2713462e-05,2.2076870664022863e-05,0.00263228,0.0068982667,0.4525852846784738,0.0782904773157155,0.5085540715593871
64,pl_101309,playlist,21st party,2,52,55,False,1524,0.0762038101905095,3048,9.623337e-05,2.322397085663397e-05,0.012329564,0.007688786,0.4859483880848457,0.3666886851431068,0.4927998166348707
65,pl_101324,playlist,OPM,1,17,21,False,2,0.00010000500025,4,3.650444e-05,4.766101483255625e-05,8.096439e-10,0.0066509894,0.2367350999141994,2.4086782652200115e-08,0.0
66,pl_101326,playlist,summer 2016,1,12,19,False,154,0.0077003850192509,308,2.024106e-05,8.784908459347207e-06,0.0005840505,0.0067471927,0.4307434725553192,0.017365788125556,0.4744079449961803
67,pl_101359,playlist,moana,1,7,3,False,64,0.0032001600080004,128,1.7957682e-05,7.365702714423605e-08,7.525341e-05,0.0066874675,0.3786019687779656,0.0022380269127204,0.8482142857142857
68,pl_101383,playlist,Here and now ,1,12,18,False,26,0.0013000650032501,52,9.90187e-06,1.534833558025639e-07,9.810588e-05,0.006666462,0.3865191351131865,0.0029162527434523,0.4984615384615384
69,pl_101487,playlist,happy happy,1,53,54,False,1038,0.0519025951297564,2076,7.350161e-05,0.0003430260694585,0.0080784,0.007355326,0.4769277017886668,0.2402518527179651,0.5090365531221491
70,pl_101502,playlist,edm,1,16,36,False,97,0.0048502425121256,194,1.6842823e-05,2.295498546800445e-07,0.0003625819,0.0067101796,0.3999831922179969,0.0107823910784825,0.626073883161512
71,pl_101539,playlist,Chill Stuff,7,22,28,False,80,0.0040002000100005,160,1.6199621e-05,1.894566423743527e-07,0.00012443772,0.006698369,0.3851117629210074,0.0036983603181769,0.6
72,pl_101548,playlist,Emily's playlist,2,43,58,False,1137,0.0568528426421321,2274,8.072504e-05,5.608731953543611e-05,0.006703771,0.0073995884,0.4787266143633071,0.1993634448260617,0.3821521919556034
73,pl_101666,playlist,Jesus Music,1,8,24,False,92,0.0046002300115005,184,3.940706e-05,1.1863468216688489e-06,1.8122128e-06,0.006702545,0.3096163541446438,5.3860222414470944e-05,0.7393693263258481
74,pl_101792,playlist,Halloween party,1,67,70,False,2170,0.1085054252712635,4340,0.00013557205,0.0005909783649258,0.017930549,0.00811588,0.4931613304320796,0.5334133726159492,0.4123661225521753
75,pl_101872,playlist,soothing,1,16,17,False,115,0.0057502875143757,230,1.6623442e-05,6.838681088083831e-07,0.00046058156,0.006723687,0.4227848101265822,0.0136935731922417,0.5897787948131198
76,pl_101877,playlist,top music.,1,84,116,False,2016,0.1008050402520125,4032,0.00015157994,0.0007461544009856,0.014577022,0.007987254,0.4951365409622887,0.4335902059746912,0.3793202764976958
77,pl_101892,playlist,Dubstep ,2,14,23,False,137,0.0068503425171258,274,2.3682245e-05,4.671393526223255e-06,0.00052849733,0.006735386,0.4177656843167804,0.0157164351722499,0.4405324173465006
78,pl_101895,playlist,writing,2,41,74,False,569,0.0284514225711285,1138,5.1147403e-05,3.921201277989894e-05,0.0040444373,0.0070296926,0.4585591444468531,0.120296541799005,0.4342619866828386
79,pl_101942,playlist,snowboarding,1,46,49,False,363,0.0181509075453772,726,3.0408493e-05,9.470817303736112e-07,0.0028074852,0.006896768,0.4504649456971819,0.0834991390490561,0.5862137193126645
80,pl_102066,playlist,throwbacks,1,64,88,False,1387,0.0693534676733836,2774,9.5499825e-05,4.0257487853523344e-05,0.008031496,0.007561355,0.4812558456988296,0.238808692420531,0.4141216469983593
81,pl_102181,playlist,Baby,4,35,40,True,16,0.0008000400020001,32,9.22933e-06,3.26397859851113e-08,6.6803885e-05,0.006660249,0.3932252401115357,0.0019863729834829,0.475
82,pl_102258,playlist,mellow music,1,51,68,False,389,0.0194509725486274,778,4.7407768e-05,4.617810191120952e-05,0.00096199504,0.006891749,0.452822110696192,0.0285955803004732,0.3389870935255612
83,pl_102274,playlist,lit,2,98,155,False,3495,0.1747587379368968,6990,0.00020223897,0.0002648535592015,0.026328089,0.008949723,0.5141931127616476,0.7833147145502823,0.3396432715638417
84,pl_102324,playlist,BASIC,2,69,78,False,2147,0.1073553677683884,4294,0.00013993944,0.0001136195787694,0.0150193,0.00806791,0.4967514677103718,0.446736261698641,0.3694394006939178
85,pl_102337,playlist,Rap,1,17,19,False,550,0.0275013750687534,1100,3.557007e-05,5.621236027764098e-07,0.006048258,0.007035098,0.437253100597152,0.1799657066648583,0.8801523431031627
86,pl_102404,playlist,feels ,8,34,46,False,640,0.032001600080004,1280,5.7769823e-05,1.5682782759540714e-05,0.0024487036,0.0070557897,0.4594333703364062,0.0728040586488297,0.4391040688575899
87,pl_102409,playlist,summer2016,1,55,71,False,187,0.0093504675233761,374,2.5238443e-05,1.0962109627143946e-05,0.00077984866,0.0067713163,0.4460741816818576,0.0231833257621825,0.3886493013627738
88,pl_102433,playlist,feels,1,22,25,False,502,0.0251012550627531,1004,3.8571878e-05,6.451514309446793e-06,0.0037158667,0.0069885184,0.4531993905922681,0.1105371210129648,0.4839722944549148
89,pl_102447,playlist,ballin,1,69,74,False,1943,0.0971548577428871,3886,0.00011299482,5.936690649832599e-05,0.017700572,0.007979251,0.4909484759399659,0.5265790195747669,0.4888630818703811
90,pl_102466,playlist,old rap,1,15,28,False,343,0.0171508575428771,686,2.8899987e-05,3.026861804755754e-06,0.002273038,0.0068759774,0.4333614076620154,0.067610482741667,0.591359350757847
91,pl_102490,playlist,Bus,1,83,92,False,2449,0.1224561228061403,4898,0.00016504143,0.0001959289656952,0.013356147,0.008255276,0.5047323630000795,0.3971452890690299,0.3027706386760502
92,pl_102506,playlist,Homework playlist,1,22,32,False,1008,0.0504025201260062,2016,6.772593e-05,5.997843800287228e-06,0.007921616,0.0073391763,0.4767008037659313,0.2355755349636667,0.5511873236550496
93,pl_102547,playlist,Alex,1,14,14,False,9,0.000450022501125,18,8.685828e-06,3.214812790974797e-11,1.990608e-05,0.006655422,0.3533669908679189,0.000591623445685,0.9166666666666666
94,pl_102582,playlist,Antidote,5,30,42,False,90,0.0045002250112505,180,3.8815895e-05,4.935573088005185e-07,3.2726e-06,0.0067014312,0.3247143100801637,9.725671516390812e-05,0.7812734082397004
95,pl_102621,playlist,Canada,3,11,14,False,3,0.000150007500375,6,8.319931e-06,0.0,2.3640341e-06,0.00665166,0.320154712856302,7.018338027752224e-05,0.6666666666666666
96,pl_102735,playlist,Christ,1,18,50,False,128,0.0064003200160008,256,4.1567728e-05,3.959442983614281e-05,0.00010061144,0.0067247786,0.3914223446687775,0.0029910783850382,0.4708415354330709
97,pl_102814,playlist,turn up,1,27,32,False,1204,0.0602030101505075,2408,7.15119e-05,8.221044481615536e-06,0.011964003,0.0074810847,0.4677296513770483,0.3559457288144014,0.6498441051303083
98,pl_102919,playlist,Groovy,1,32,36,False,432,0.0216010800540027,864,3.2806445e-05,2.669167770363856e-06,0.0038182377,0.006946722,0.4500922029410374,0.1135854811631489,0.6514887857695283
99,pl_103029,playlist,lucy!!!!!!!!!!,2,30,40,False,343,0.0171508575428771,686,2.8856377e-05,9.337293704447802e-06,0.0025712654,0.0068809274,0.4425280676878733,0.0764826752853529,0.6697185139720049
100,pl_103087,playlist,tranquilo,3,127,142,False,672,0.0336016800840042,1344,8.825705e-05,0.0001130788878072,0.0014080384,0.0070603425,0.4536529571557928,0.0418572666286962,0.3124645163579589
101,pl_103092,playlist,House Party,1,65,77,False,1438,0.0719035951797589,2876,0.00011013527,0.0001395788276568,0.0064893817,0.0075792223,0.4828793182164054,0.1929420878727518,0.3193380197308757
102,pl_103131,playlist,Holidays,1,20,21,False,173,0.008650432521626,346,4.7218047e-05,6.487418318101845e-07,4.6125047e-06,0.006749339,0.3213706954760297,0.0001371152102389,0.8868127436483398
103,pl_103177,playlist,rachael,1,35,55,False,1321,0.0660533026651332,2642,7.7566096e-05,1.74107826751424e-05,0.012119992,0.0075458805,0.4671099443040459,0.3606348477799813,0.6266074828527516
104,pl_103182,playlist,MELLOW,1,156,189,False,3495,0.1747587379368968,6990,0.00026950083,0.0014092043275013,0.016846454,0.008888346,0.5297309329697543,0.5009648936311757,0.2067485401092246
105,pl_103185,playlist,Throwback,1,12,13,False,29,0.0014500725036251,58,9.887558e-06,2.5177726570291273e-08,0.00019241762,0.0066694263,0.4044872203454649,0.005721293003064,0.5911330049261084
106,pl_103242,playlist,Bones,1,36,39,False,29,0.0014500725036251,58,1.2561107e-05,1.079124558600597e-06,7.885629e-05,0.0066674296,0.3708580890230836,0.0023456767160838,0.3694581280788177
107,pl_103336,playlist,Jammy jams,1,15,18,False,0,0.0,0,7.810017e-06,0.0,7e-45,0.006649862,,0.0,0.0
108,pl_103402,playlist,Main,1,50,55,False,417,0.0208510425521276,834,4.1962616e-05,4.190809704596177e-05,0.0016247196,0.0069165872,0.4529945035334428,0.0483087097663398,0.453537170263789
109,pl_103429,playlist,#GameDay,1,38,47,False,1186,0.0593029651482574,2372,7.153631e-05,5.531328042707173e-06,0.010996311,0.007465981,0.4646928165198076,0.3271196185757392,0.5668381468752891
110,pl_103658,playlist,Temporary,1,6,9,False,33,0.0016500825041252,66,1.4523774e-05,1.3580578439587045e-08,1.1590474e-05,0.0066688606,0.3283319536423841,0.0003446643614284,0.8087121212121212
111,pl_103687,playlist,Coldplay,1,3,10,False,185,0.0092504625231261,370,2.1055426e-05,3.108767998583062e-07,0.0008106335,0.0067706043,0.4408168935815504,0.0240967784949739,0.6591069330199765
112,pl_103693,playlist,hindi,1,30,51,False,11,0.000550027501375,22,3.8774586e-05,2.2948841433390044e-05,3.075619e-07,0.006656072,0.2954055270222043,9.139205206113002e-06,0.6363636363636364
113,pl_103732,playlist,Chill,4,55,58,False,896,0.0448022401120056,1792,7.8165904e-05,6.86851708451286e-05,0.0040940107,0.007230507,0.473299522673031,0.121724042683058,0.4121807661612131
114,pl_103764,playlist,not bad,1,56,74,False,427,0.0213510675533776,854,3.5125995e-05,4.5876613512518816e-06,0.0028498743,0.0069306376,0.4399103449869446,0.08477816751038,0.61815702960935
115,pl_103814,playlist,Halloween,1,79,95,True,337,0.0168508425421271,674,4.1660656e-05,6.254923937376589e-05,0.0008929915,0.0068619447,0.441870720668446,0.0265383348848336,0.472604917337855
116,pl_103887,playlist,Get Moving!!,1,67,84,False,386,0.0193009650482524,772,3.8189944e-05,2.682757440197747e-06,0.00076102494,0.006891212,0.4271674744211093,0.0226072726993927,0.7329385640266469
117,pl_103892,playlist,Chill Vibes,1,9,10,False,23,0.0011500575028751,46,9.158925e-06,2.05612651904552e-10,0.00018775597,0.0066655525,0.3843575870144553,0.0055854732011881,0.9723320158102766
118,pl_103907,playlist,Remix,1,11,11,False,0,0.0,0,7.810017e-06,0.0,7e-45,0.006649862,,0.0,0.0
119,pl_103918,playlist,just chillin,1,37,43,False,319,0.0159507975398769,638,2.856864e-05,1.92932770914922e-06,0.0021851307,0.0068609957,0.4423841059602649,0.0650089627211356,0.5511720983419097
120,pl_103933,playlist,mix,1,77,107,False,3490,0.1745087254362718,6980,0.00020122279,0.0002118064439855,0.026448563,0.008954858,0.5137075013491635,0.7868793066308509,0.3405507772688786
121,pl_103940,playlist,90's Hip Hop,1,50,70,False,819,0.0409520476023801,1638,6.574265e-05,2.5386580091435466e-05,0.0046762307,0.007179787,0.4581508398710112,0.1390896708889765,0.4187884921381254
122,pl_103945,playlist,Workout,2,47,51,False,669,0.0334516725836291,1338,4.6158526e-05,1.8918133264378407e-06,0.005960649,0.007111822,0.4608011618056396,0.177293364430688,0.5980326342830035
123,pl_103988,playlist,september ,1,35,42,False,188,0.0094004700235011,376,2.1989046e-05,4.48390846941038e-06,0.00096993905,0.0067698425,0.4204319597190937,0.0288553909307801,0.5265673000341335
124,pl_104052,playlist,March,2,151,165,False,404,0.0202010100505025,808,3.20346e-05,1.7326126453554025e-06,0.0036371604,0.0069294935,0.4472058443541378,0.1081818948252335,0.6749748175810137
125,pl_104096,playlist,list,1,57,68,False,1401,0.0700535026751337,2802,9.092694e-05,6.253844185266644e-05,0.010845208,0.0075966576,0.4825366249302986,0.3225673733934384,0.457730192719486
126,pl_104161,playlist,Live,1,28,43,False,837,0.0418520926046302,1674,5.1170355e-05,7.427508990076603e-06,0.008261071,0.0072240843,0.4439521488701816,0.2458167409240146,0.7480921266999365
127,pl_104246,playlist,Halsey,4,20,23,False,62,0.0031001550077503,124,1.2054281e-05,1.582495343654955e-07,0.0004535249,0.0066923317,0.4198848724112833,0.0134865537656361,0.6879957694341619
128,pl_104459,playlist,Classic Rock,1,53,94,False,1448,0.072403620181009,2896,0.00011935921,9.122578194364904e-05,0.0037871313,0.0075558117,0.4805148914689551,0.1125505941124404,0.3725406346527584
129,pl_104482,playlist,Chillllll,1,41,70,False,2056,0.1028051402570128,4112,0.0001683019,0.000389225577237,0.00831779,0.00795816,0.5029323189094944,0.2472967831313948,0.2578024558114876
130,pl_104540,playlist,bop,1,14,16,False,197,0.0098504925246262,394,1.9282103e-05,5.834866456666533e-08,0.0015555589,0.006783455,0.4262684161031749,0.0462696889539447,0.892831244172796
131,pl_104543,playlist,elec,1,20,29,False,3,0.000150007500375,6,8.458959e-06,2.80531264884587e-09,5.1452844e-06,0.0066516236,0.321620434503497,0.0001530182410572,0.0
132,pl_104568,playlist,This Is Halloween,1,12,12,False,21,0.0010500525026251,42,1.1836994e-05,3.619358679429752e-08,4.51029e-05,0.006662396,0.363473213944786,0.0013412518451548,0.8333333333333334
133,pl_104574,playlist,lalalalala,1,20,28,False,442,0.0221011050552527,884,3.0808733e-05,7.023644457149203e-07,0.0051725702,0.0069678654,0.4449066392465705,0.1538897202557225,0.7714983429269143
134,pl_104577,playlist,throwback,2,126,176,False,3404,0.1702085104255212,6808,0.00024452643,0.0007661168347112,0.016918993,0.008840802,0.5253021356437283,0.5030880632745007,0.2320331165595574
135,pl_104614,playlist,CHILL,1,14,18,False,787,0.0393519675983799,1574,5.3665808e-05,1.087536020349944e-05,0.0060886047,0.0071740136,0.4548343168406718,0.1811623005362133,0.5880222832219495
136,pl_104644,playlist,happyness,1,20,20,False,0,0.0,0,7.810017e-06,0.0,7e-45,0.006649862,,0.0,0.0
137,pl_104686,playlist,A-list,2,18,18,False,0,0.0,0,7.810017e-06,0.0,7e-45,0.006649862,,0.0,0.0
138,pl_104704,playlist,Chill Out,1,47,53,False,113,0.0056502825141257,226,1.6745389e-05,7.302988933588495e-07,0.00059603574,0.0067235776,0.4256965252001252,0.0177261526403849,0.5516750948166877
139,pl_104790,playlist,STELLA,1,22,25,True,42,0.0021001050052502,84,1.4971591e-05,6.630107804994623e-07,5.938793e-05,0.006674812,0.3795605885402129,0.0017653959875947,0.3588850174216028
140,pl_104804,playlist,中文歌,2,58,97,False,14,0.00070003500175,28,2.1318967e-05,9.645346290199086e-05,4.098462e-05,0.006658627,0.3722503568425787,0.0012181928031549,0.3296703296703296
141,pl_104974,playlist,Vibes,2,36,62,False,2253,0.112655632781639,4506,0.00012742294,4.338599683251232e-05,0.01967925,0.008164635,0.4890315951708194,0.5855313079809146,0.5044341903709993
142,pl_105060,playlist,cosmos,2,21,25,False,2,0.00010000500025,4,1.0641424e-05,1.192335297162117e-08,1.3920344e-06,0.0066510355,0.3191831807665224,4.135480064702904e-05,0.0
