degree,id,pagerank,betweenness_centrality,eigenvector_centrality,katz_centrality
972,3494,0.00014861781,0.00029713069670833647,0.009853498,0.013646791
3848,3495,0.0005179931,0.0008540860726498067,0.031266015,0.017673267
366,3496,8.1013706e-05,1.7242822650587186e-05,0.0031996507,0.0127322255
0,3497,3.0251995e-05,0.0,6.7632736e-33,0.012196506
1238,3498,0.00020209225,0.00010454520815983415,0.010745521,0.013999249
802,3499,0.00013033663,4.922379594063386e-05,0.007545755,0.013376165
156,3500,5.4519267e-05,1.6858149365361896e-06,0.00086031307,0.012408355
1246,3501,0.0001776735,2.620804116304498e-05,0.01172195,0.014018133
504,3502,0.000100054036,1.661012902332004e-05,0.0035025112,0.012902049
472,3503,9.766483e-05,2.2504716980620287e-05,0.0045885793,0.0128959855
140,3491,9.282613e-05,5.422736194304889e-06,0.00026592158,0.012367281
552,2096,0.00011172297,3.8899233913980424e-05,0.0043538003,0.01298044
2780,2097,0.00038220515,0.0004638443060684949,0.023243545,0.016188474
1612,2098,0.00024561904,0.00020252729882486165,0.011707756,0.014472726
450,2099,8.318014e-05,4.421682206157129e-06,0.0044955797,0.0128640905
1610,2100,0.00022386562,6.64328399579972e-05,0.0142796,0.014523566
3358,2101,0.00045031612,0.0006516538560390472,0.027623866,0.01699577
52,2102,3.7922633e-05,1.194295720097216e-07,0.00037172722,0.012268456
3884,2104,0.00055982755,0.0013797137653455138,0.028408362,0.017649114
450,2105,0.00012645907,0.00011790903226938099,0.0019578652,0.012787598
216,2106,6.0276674e-05,2.6752013582154177e-06,0.0013539448,0.01249464
608,2107,0.00010658838,3.164054578519426e-05,0.00615049,0.013104535
72,2108,5.4848228e-05,5.006539140595123e-06,0.00047087934,0.012296029
1814,2109,0.0002434403,3.961564289056696e-05,0.017336551,0.014859293
118,2110,4.5534656e-05,1.085438611880818e-06,0.00093801843,0.01236606
3774,2111,0.0005053296,0.0012028909986838698,0.031228209,0.017597592
390,2103,8.7058186e-05,1.1754638762795366e-05,0.0021951466,0.012728497
30,752,5.3286116e-05,2.176313955715159e-06,5.4459433e-05,0.01223291
530,753,9.510951e-05,1.0016689884650987e-05,0.0049694376,0.012977179
832,754,0.00013271495,1.3733414562011603e-05,0.0077145514,0.013414766
1894,755,0.0002773272,0.00019736499234568328,0.0150668975,0.014906702
3880,756,0.0005200898,0.0010174460476264358,0.031308904,0.01771959
3784,757,0.0004947931,0.0007267215405590832,0.031414233,0.017596638
792,758,0.00012915474,1.3047649190411903e-05,0.0071252217,0.013354825
1616,759,0.0002523489,0.00021613540593534708,0.011062406,0.014457166
4182,760,0.0005658025,0.0017146908212453127,0.03275728,0.018120239
2232,761,0.00030214642,0.00022201196406967938,0.020289287,0.015449915
2590,762,0.00034118685,0.0001748317590681836,0.023725566,0.015970238
2294,763,0.00030707414,0.00012832393986172974,0.020499382,0.015511468
124,765,4.9891565e-05,2.666317641342175e-06,0.00047860315,0.012356643
3550,766,0.00048708176,0.0011603934690356255,0.029392133,0.017274084
770,767,0.00013387042,3.2313051633536816e-05,0.0059988336,0.0132988505
428,764,9.717084e-05,0.0002431128959869966,0.0041682967,0.0128341075
438,4976,9.824944e-05,2.684259925445076e-05,0.002859608,0.012804643
2546,4978,0.00035327827,0.0003904450568370521,0.02203484,0.015869316
3702,4979,0.00049618154,0.0006754118949174881,0.029727427,0.017465902
0,4980,3.0251995e-05,0.0,6.7632736e-33,0.012196506
4170,4981,0.00057421013,0.001369782374240458,0.032481696,0.018107621
874,4982,0.0001361428,2.099577250191942e-05,0.008409876,0.013490342
2974,4983,0.00040351882,0.00038867254625074565,0.02480922,0.016463732
962,4984,0.00016254389,7.639268733328208e-05,0.007178417,0.013558573
2138,4985,0.00029885749,0.0003063487238250673,0.018680146,0.01529251
1518,4986,0.00022409708,9.998409950640053e-05,0.012758638,0.014388991
1500,4987,0.00021252186,4.1237955883843824e-05,0.013961813,0.014403254
3592,4988,0.0004862026,0.000752382620703429,0.028899591,0.017313436
1584,4989,0.00026272397,0.00031317700631916523,0.0104605025,0.014395532
1186,4990,0.00017135161,3.053575710509904e-05,0.011673526,0.013949199
4,4991,3.128317e-05,0.0,1.0871017e-05,0.012201478
806,4977,0.00015458133,0.00033099361462518573,0.0049390793,0.013305607
2668,1248,0.00036111966,0.00038157738163135946,0.023501743,0.016061459
1106,1249,0.0002069681,0.00033773944596759975,0.008151856,0.013752824
2342,1250,0.0003324759,0.00025366380577906966,0.018647585,0.015544687
3314,1251,0.00043980472,0.0005268843378871679,0.028254928,0.016960038
0,1252,3.0251995e-05,0.0,6.7632736e-33,0.012196506
548,1253,9.639238e-05,4.686970896727871e-06,0.005477252,0.013015847
52,1254,5.2620944e-05,7.921855171844072e-07,0.00011124693,0.012260407
1186,1255,0.00018103563,7.07416475052014e-05,0.01101852,0.013939159
304,1256,7.457538e-05,1.548540785734076e-05,0.0018639396,0.0126136625
356,1257,0.000120276905,0.00013219568063504994,0.0018317895,0.012673592
372,1258,8.357718e-05,1.0639419087965507e-05,0.0024623577,0.012709297
1722,1259,0.00024674056,0.0001484232780057937,0.014694096,0.014691008
70,1260,5.915628e-05,4.9551617848919705e-06,0.00019905122,0.0122838635
2306,1261,0.0003088748,0.00018919885042123497,0.021032328,0.015552322
188,1262,5.2869804e-05,4.186596243016538e-07,0.001882352,0.012477706
228,1263,6.070981e-05,2.7025209874409484e-06,0.0016650722,0.012519941
222,1849,0.00012431381,0.00012750353198498487,0.00044219205,0.012468871
1356,1850,0.00019094013,2.9006916520302184e-05,0.013450222,0.014208
1402,1851,0.00021595543,0.00029091790202073753,0.011884405,0.014227836
48,1852,4.1055715e-05,9.585052112015546e-07,0.00027936857,0.012262153
1174,1853,0.00018459189,7.088093116180971e-05,0.009253292,0.013876478
1442,1854,0.00021158256,5.147196861798875e-05,0.013195925,0.014306713
1734,1855,0.00024609384,0.00012032756058033556,0.015763735,0.014735915
2050,1280,0.00030881033,0.00033692194847390056,0.015476329,0.015099321
2526,1281,0.0003310473,0.0001427593524567783,0.022907106,0.0158594
10,1282,4.2119733e-05,3.7289485135261202e-06,2.9223005e-05,0.012209042
118,1283,6.438778e-05,2.8862845283583738e-05,0.00062411727,0.012354469
2244,1284,0.0003280587,0.0004501260700635612,0.017089298,0.015371382
1658,1285,0.00024197546,0.00010933550220215693,0.014208175,0.014601081
4908,1286,0.00064768794,0.0012273320462554693,0.038885646,0.019145465
132,1288,5.015146e-05,1.355968834104715e-06,0.0010932605,0.012384579
2502,1846,0.00034596186,0.00028845592169091105,0.021539958,0.015800001
688,3408,0.00012491482,2.9641321816598065e-05,0.0054804515,0.013185261
4,3409,0.00020168,0.0,3.9936447e-28,0.012201069
1944,3410,0.0002648346,7.868764078011736e-05,0.01812728,0.015041239
598,3411,0.000109823835,2.2614181943936273e-05,0.005215693,0.013069675
326,3412,9.050925e-05,1.8668759366846643e-05,0.0016980997,0.0126304515
1312,3413,0.00020561696,0.00013305111497174948,0.009536103,0.014049724
12,3414,4.1237967e-05,1.1953711975820625e-07,1.3554927e-05,0.012210774
1698,3415,0.00023126355,5.3651634516427293e-05,0.016022885,0.014685924
980,3417,0.00017113786,0.0001705957984086126,0.0061507146,0.013551758
864,3418,0.00013190712,1.2692999007413164e-05,0.008362896,0.013468044
1856,3419,0.00026134524,0.00015191179409157485,0.016523587,0.014896493
696,3420,0.00011635439,1.6160465747816488e-05,0.0062899007,0.013210282
2372,3421,0.00031723653,0.00015174061991274357,0.022137074,0.015670406
146,3422,6.557319e-05,3.715608545462601e-05,0.0008941587,0.012394639
3814,3423,0.000498489,0.0005880045355297625,0.032407966,0.017669175
798,3416,0.0001289174,1.6273254004772753e-05,0.007358858,0.013360072
314,2992,7.440739e-05,8.53360597830033e-06,0.0025679485,0.012648675
0,2993,3.0251995e-05,0.0,6.7632736e-33,0.012196506
1952,2994,0.00029608922,0.00024519176804460585,0.014056175,0.014946852
42,2995,4.0405645e-05,5.666013862537511e-07,0.00019252415,0.012251989
402,2996,7.9754784e-05,3.6051119423063938e-06,0.0035985291,0.012783434
2422,2997,0.00033484865,0.00021214949083514512,0.020336045,0.015684709
774,2998,0.00012480402,1.9569959476939403e-05,0.0074269213,0.013347903
4084,2999,0.00054246327,0.0008842282113619149,0.033111986,0.018005632
1438,3000,0.00020145909,2.295147714903578e-05,0.01428674,0.014331345
1612,3001,0.00023287428,0.00016352679813280702,0.014170787,0.014538265
1888,3002,0.00027032575,0.00037921505281701684,0.015662162,0.014897043
850,3003,0.00013433167,1.1637611351034138e-05,0.008199935,0.013459739
2098,3004,0.00028303463,0.0001160458559752442,0.01861387,0.015224474
292,3005,0.00012502544,4.6135581214912236e-05,0.0008129508,0.012563159
1892,3006,0.0002725368,0.00035954368649981916,0.015925635,0.014919092
108,3007,4.329791e-05,9.601146899740343e-08,0.0009634345,0.012352942
156,256,5.9116024e-05,7.2781244853104e-06,0.0008556965,0.012408016
1454,257,0.00021406889,7.132576138246804e-05,0.012019847,0.014291333
590,258,9.878561e-05,2.3173945464805e-06,0.006140803,0.013079824
854,259,0.00016364071,0.00021207123063504696,0.007388153,0.013430669
0,260,3.0251995e-05,0.0,6.7632736e-33,0.012196506
3880,261,0.00052823825,0.0011378489434719086,0.030433465,0.01770487
1498,262,0.00021975627,6.0326889069983736e-05,0.013284132,0.014377657
2640,263,0.00035004114,0.00022908199753146619,0.023239305,0.016009154
612,264,0.00010821379,9.265563676308375e-06,0.004964289,0.01307969
10,265,4.7844376e-05,8.077134339146141e-08,4.1061057e-06,0.012208078
634,266,0.0001236384,6.482996832346544e-05,0.003924744,0.013072844
24,267,4.7503938e-05,1.0275894055666868e-06,1.5988682e-05,0.012224626
1524,268,0.00023443969,0.00011322600767016411,0.010826399,0.014343588
1390,269,0.00021940086,0.00015024852473288774,0.010007838,0.014160528
20,270,4.6526522e-05,1.055095822266594e-06,4.3699456e-05,0.012221158
1672,271,0.0002304065,4.9517904699314386e-05,0.016342046,0.014673488
28,960,4.8330494e-05,1.974952510863659e-06,5.812676e-05,0.012230751
2764,961,0.00037352135,0.000334011361701414,0.023759108,0.016194439
790,962,0.00013471494,3.966883377870545e-05,0.00675802,0.013344035
496,963,9.912939e-05,1.8859258489101194e-05,0.0038165625,0.0129052205
418,964,8.9551555e-05,2.8435613785404712e-05,0.0027475974,0.012772922
608,965,0.00011296297,1.2622200301848352e-05,0.0038090213,0.013038094
0,966,3.0251995e-05,0.0,6.7632736e-33,0.012196506
2634,967,0.0003655745,0.0004584169655572623,0.023067405,0.016003178
50,968,4.5889683e-05,1.0860477459573303e-06,0.000391336,0.012267139
2206,969,0.0003072186,0.00022692132915835828,0.018972475,0.0153932385
22,970,3.5692297e-05,2.3990514463889667e-08,5.9632246e-05,0.012223888
960,971,0.00014672347,1.01502791949315e-05,0.009296205,0.013624393
2044,972,0.00030087848,0.0004499398055486381,0.017765319,0.0151540935
2876,973,0.0003764597,0.00020985350420232862,0.02540858,0.016347898
842,975,0.00014747678,4.167812949162908e-05,0.0064023715,0.013384831
1480,974,0.00021746839,0.00015394043293781579,0.013352971,0.014353753
148,3136,9.258008e-05,7.5711873250838835e-06,0.00015182431,0.012373092
1406,3137,0.00019579854,2.4094291802612133e-05,0.012991293,0.0142409
328,3138,7.8600766e-05,1.9905307908629766e-06,0.0018407514,0.012640256
1060,3139,0.00016008862,2.7776362912845798e-05,0.009620527,0.01374646
1480,3140,0.0002249432,9.583412611391395e-05,0.011884148,0.014318481
422,3141,7.985561e-05,2.436501063129981e-06,0.0042975782,0.012826381
94,3142,6.635317e-05,6.152751552690461e-07,0.00013561768,0.012310146
870,3143,0.00014449164,6.375673547154292e-05,0.0075079785,0.013459856
618,3144,0.00010501273,9.613187103241216e-06,0.0061259256,0.013115521
2058,3145,0.0002759059,7.992266182554886e-05,0.01833381,0.0151698
1116,3146,0.00019199355,0.000234237959375605,0.008228462,0.013763629
1698,3147,0.00025116513,0.000141726661240682,0.013599775,0.014628752
1742,3148,0.00024423865,0.00014469710004050285,0.015802821,0.014725532
1216,3149,0.00019254783,7.712077785981819e-05,0.009383668,0.013936072
320,3150,7.08977e-05,1.2463950724850292e-06,0.0028787174,0.012667464
1134,3151,0.0001847664,0.00010057449981104583,0.008277721,0.013795974
1162,2624,0.00017860532,4.179018651484512e-05,0.009610315,0.0138773415
2024,2625,0.00029031048,0.00014381977962329984,0.01625528,0.01509823
2814,2626,0.0003948768,0.0004948564455844462,0.021356365,0.016185107
1374,2627,0.00019627983,3.828908666037023e-05,0.012782418,0.014206422
1862,2628,0.00027375942,0.00025649077724665403,0.015099854,0.014869709
480,2629,0.00015235384,0.00239414325915277,0.0030400068,0.012860476
920,2630,0.00014879557,4.013319266960025e-05,0.007574594,0.013517464
108,2631,5.0321207e-05,2.029516690527089e-05,0.00066642964,0.012344878
1818,2632,0.00024751603,8.323426300194114e-05,0.017151536,0.014860717
2526,2633,0.00033173035,0.0001419321051798761,0.022962868,0.015863325
994,2634,0.00015511457,0.00010920973727479577,0.009163257,0.013652161
1436,2635,0.00020407359,7.36367073841393e-05,0.01281687,0.014277083
3786,2636,0.00054598117,0.0018630290869623423,0.029032195,0.01754831
0,2637,3.0251995e-05,0.0,6.7632736e-33,0.012196506
1898,2638,0.00026061,8.888931188266724e-05,0.017115314,0.014944355
930,2639,0.00015472014,0.00019795667321886867,0.007367296,0.013514218
548,1392,0.00010078424,7.3880878517229576e-06,0.0047011185,0.0129962135
50,1393,3.8641047e-05,1.602921884114039e-07,0.00016993741,0.012260527
1248,1394,0.00019205436,9.567310917191207e-05,0.010417819,0.013997578
1392,1395,0.00020192552,8.571578655391932e-05,0.012124402,0.014204072
438,1396,8.5130974e-05,4.491947038332e-06,0.0038877176,0.012835087
2322,1398,0.00031304927,0.00014807749539613724,0.02103749,0.015578397
1358,1399,0.00022915719,0.00026838271878659725,0.008353558,0.014061221
44,1400,9.3423696e-05,1.7015645425999537e-06,2.0375492e-05,0.012247595
1588,1401,0.00022686522,0.00010521932563278824,0.014394938,0.014521322
870,1402,0.00013361222,9.474115358898416e-06,0.008899264,0.013499371
136,1403,4.6978446e-05,5.462194963001821e-08,0.0011379038,0.012390379
138,1404,9.7623204e-05,2.8071757697034627e-05,0.00036124812,0.012368573
3080,1405,0.0004299782,0.0009248119313269854,0.026672645,0.016642226
4872,1406,0.00065026927,0.0013280572602525353,0.03731564,0.019075794
2326,1407,0.0003421019,0.0005579805001616478,0.017144384,0.015478027
258,1397,6.392492e-05,6.962249017306021e-07,0.0019043644,0.012563348
644,2256,0.00011167502,1.0890481462411117e-05,0.006076279,0.013147275
1208,2257,0.00019220822,4.830775287700817e-05,0.008622413,0.0139
1370,2258,0.0002117301,0.0001693718513706699,0.011666134,0.01417578
144,2259,5.4401273e-05,4.360633738542674e-06,0.00089475646,0.012393439
668,2260,0.00011826575,9.74222621152876e-06,0.0048556924,0.013143249
326,2261,8.024876e-05,9.278390280087478e-06,0.0020570168,0.012643436
2374,2262,0.00035161508,0.00037808078923262656,0.016934723,0.015530264
838,2263,0.00014394865,8.154487295541912e-05,0.006711753,0.013396235
880,2264,0.0001429465,8.80592706380412e-05,0.008281657,0.01348778
1388,2265,0.00022274822,0.00016033924475777894,0.009276014,0.014128723
1804,2266,0.00025484854,9.353869245387614e-05,0.016093316,0.014833077
324,2267,8.1338265e-05,5.2876399422530085e-05,0.0019256676,0.012640381
928,2268,0.00015910773,5.014475027564913e-05,0.0065042526,0.013500346
1972,2269,0.00028439378,0.0004359758459031582,0.017336035,0.015051159
624,2270,0.00011159954,1.7741611372912303e-05,0.004675484,0.013085793
630,2271,0.00011317553,3.378634573891759e-05,0.005250065,0.013104492
1106,1632,0.00017112927,4.2633386328816414e-05,0.009533575,0.013798337
14,1633,4.110593e-05,6.269392827107367e-08,1.399346e-05,0.012213048
1396,1634,0.0002117143,9.388395847054198e-05,0.011162104,0.014201113
1374,1635,0.00021059359,8.300779154524207e-05,0.01088929,0.014167513
2460,1636,0.00032536886,0.00014719838509336114,0.022314297,0.015765531
34,1637,3.6758174e-05,8.720301281073262e-08,0.00020599377,0.012242706
788,1638,0.00014218464,0.00010285861935699359,0.006046402,0.013318567
166,1639,5.4601955e-05,6.088548616389744e-06,0.0012072524,0.012430741
98,1640,5.220488e-05,6.392412615241483e-06,0.0004241244,0.012324206
4544,1641,0.0005983405,0.0010361323365941644,0.036608446,0.018653696
216,1642,6.7568944e-05,1.788362169463653e-05,0.0013005333,0.012489772
652,1643,0.00011938749,1.147268085333053e-05,0.0046738475,0.013113344
2322,1644,0.00032317734,0.00030386599246412516,0.02011667,0.015560537
1046,1645,0.00016854068,0.0001074669708032161,0.009041674,0.013708059
742,1646,0.00013550783,3.9215748984133825e-05,0.0050040167,0.01323346
508,1647,9.0661364e-05,3.3489106954220915e-06,0.005369445,0.01296406
2498,4048,0.00034097198,0.0002084766747429967,0.021563392,0.015821993
2,4049,0.00020168,0.0,6.925592e-30,0.012198786
2248,4050,0.0003082452,0.00021680940699297935,0.019487085,0.015432956
170,4051,5.5350294e-05,3.254071316405316e-06,0.0014039704,0.01244264
312,4052,6.696986e-05,1.989964584936388e-05,0.0034428327,0.012669905
2064,4053,0.00030872045,0.0005394741892814636,0.014864914,0.015096479
10,4054,3.4989225e-05,1.1749338391098263e-08,3.5409896e-05,0.012209199
1516,4055,0.00021583929,8.730073022888973e-05,0.014226783,0.014420802
0,4056,3.0251995e-05,0.0,6.7632736e-33,0.012196506
136,4057,4.687057e-05,7.714282190818267e-08,0.0011744093,0.012392877
218,4058,0.000112724556,2.9012879167567007e-05,0.00039507126,0.012462535
62,4059,0.00010358259,1.0666717571439222e-05,0.00013054824,0.012271894
970,4060,0.00015134999,3.0241826607380062e-05,0.008686227,0.013616761
1884,4061,0.00026941719,0.00023096911900211126,0.016098678,0.014912226
590,4062,0.00011431704,2.039675018750131e-05,0.0039903526,0.013022996
1052,4063,0.00016318094,7.558710058219731e-05,0.009370836,0.013724546
112,1416,4.5989465e-05,4.1171054476762947e-07,0.0006597796,0.012348107
1470,1417,0.00023342516,0.000146414153277874,0.010181578,0.014258327
1340,1418,0.00019426,4.613599230651744e-05,0.012147852,0.0141526945
1088,1419,0.0001766698,5.112625512992963e-05,0.008138789,0.013743015
530,1420,9.551871e-05,9.934061381500214e-06,0.0048153806,0.012968189
1930,1421,0.00026549603,9.615889575798064e-05,0.017603373,0.015011575
1746,1422,0.00024830888,0.0001386146032018587,0.015749108,0.014734407
0,1423,3.0251995e-05,0.0,6.7632736e-33,0.012196506
1246,4768,0.0001788111,1.9562343368306756e-05,0.011822231,0.014023638
1054,4769,0.00015824806,1.970782977878116e-05,0.009904485,0.013746644
762,4770,0.00013282623,2.518675864848774e-05,0.0052463496,0.01326588
1094,4771,0.00015864108,1.0662472959666047e-05,0.010788886,0.013812225
1864,4772,0.00025331922,7.419883331749588e-05,0.016891845,0.014902709
136,4773,5.653393e-05,1.6229100765485782e-06,0.00064059976,0.012374442
1216,4775,0.00017919933,5.29258068127092e-05,0.011603955,0.013987368
2816,4776,0.00038452094,0.0006829160847701132,0.025559982,0.016295228
154,1488,9.776326e-05,2.0077939552720636e-05,0.0003369439,0.012385959
722,1489,0.00011352802,1.1097960168626742e-06,0.0072930856,0.0132685695
3040,1490,0.00039752116,0.00033894713851623237,0.026779315,0.016587162
3888,1491,0.00050495024,0.000520045985467732,0.032784726,0.017758055
144,1492,6.273928e-05,2.639686135808006e-05,0.0010642085,0.012398701
0,1493,3.0251995e-05,0.0,6.7632736e-33,0.012196506
1130,1494,0.00016697057,2.7302734451950528e-05,0.010580953,0.013855181
98,1495,4.6819416e-05,1.8174138176618726e-06,0.00064408965,0.012331958
3152,1496,0.00044279467,0.0006548307719640434,0.023991834,0.016663972
1592,1497,0.00025110925,0.0006347224116325378,0.013280284,0.01448723
1380,1498,0.00020643901,0.00010407497029518709,0.011518705,0.014184768
2360,1500,0.00033543134,0.0002648951194714755,0.018671606,0.015569839
118,1501,5.9611353e-05,1.8514539988245815e-05,0.00035516714,0.01234512
1686,1502,0.0002899144,0.0013677185634151101,0.01391746,0.0146150505
772,1499,0.00014042718,3.740612737601623e-05,0.005172379,0.013271037
452,1503,8.452944e-05,2.1618775463139173e-06,0.004620487,0.012875981
1984,808,0.00028905732,0.0002007197035709396,0.015555455,0.015029742
2332,809,0.0003157087,0.0002510000194888562,0.020729862,0.015570219
426,810,8.765774e-05,1.566316313983407e-05,0.003501548,0.012806056
6,811,3.358546e-05,0.0,7.9149295e-06,0.012203657
1804,812,0.00027184104,0.00027103282627649605,0.013397234,0.014750603
2862,813,0.0004021807,0.0007299127755686641,0.022710392,0.016275337
1528,814,0.00021680788,0.00012658619380090386,0.014138064,0.014435055
3538,815,0.00046447,0.0005034543573856354,0.02978272,0.01726409
3054,4240,0.0004833452,0.0021303794346749783,0.020341424,0.016431566
44,4241,4.169465e-05,6.730863901793782e-07,0.00017966378,0.012253298
22,4242,3.332665e-05,0.0,0.00017378823,0.012228225
466,4243,8.604631e-05,2.7578810204431647e-06,0.004090861,0.012866651
212,4244,6.907144e-05,2.3173004592536017e-05,0.0012588738,0.012485323
2222,4245,0.00032390063,0.00034731157938949764,0.017080594,0.015353832
12,4246,5.4879143e-05,0.00013355448027141392,4.088373e-05,0.012211759
3298,4247,0.00045065014,0.0007193703204393387,0.02742087,0.016909521
40,4073,3.9442275e-05,3.5033221479352505e-07,0.00017104147,0.012248702
2330,4074,0.00033459192,0.00043236277997493744,0.020744754,0.015574964
4034,4075,0.0005365093,0.000773081905208528,0.033455133,0.017963877
50,4076,4.8316448e-05,4.7180580509120773e-07,0.00012411243,0.012258125
8,4077,3.135955e-05,0.0,3.780203e-05,0.012206948
2718,4078,0.0003689617,0.0004986809799447656,0.023288097,0.016106442
340,4079,7.797409e-05,4.088624791620532e-06,0.002884461,0.012685248
3884,4066,0.00052181,0.0007316140690818429,0.031786237,0.01774081
1100,432,0.00018426764,0.000203308867639862,0.007796332,0.013732016
408,433,7.9664635e-05,4.799802809429821e-06,0.00402501,0.012803797
2670,434,0.0003647637,0.00034686599974520504,0.023227394,0.01604269
4118,435,0.00054154184,0.0009388524922542274,0.0335614,0.018069217
812,436,0.0001481851,6.92880421411246e-05,0.0062449165,0.01334984
142,437,5.1417148e-05,1.7721704352879897e-06,0.00085145724,0.012390483
1918,438,0.00030152453,0.00032276014098897576,0.015122116,0.014934651
662,439,0.00012703617,6.0221776948310435e-05,0.0039305473,0.0131007405
2090,2432,0.00028023985,0.00010307544289389625,0.019583605,0.015253463
2066,2434,0.00029289527,0.0003150599077343941,0.018077914,0.015186945
1234,2435,0.0001861969,8.126258762786165e-05,0.010938385,0.0139854
262,2436,7.051118e-05,9.331168257631361e-06,0.0014898495,0.01255176
1712,2437,0.00023294946,5.322043216438033e-05,0.016135085,0.014702553
1150,2438,0.00020507329,0.00021852129430044442,0.0069452254,0.013770726
2002,2439,0.0002986658,0.0002850441378541291,0.014143671,0.015002203
698,2440,0.00011657482,7.39201368560316e-06,0.006529119,0.013228342
3720,2441,0.0004857745,0.0004736872506327927,0.03203937,0.017546497
3338,2442,0.00045522285,0.000679571065120399,0.027336959,0.016976722
1558,2443,0.00021295593,2.6169924240093678e-05,0.01479125,0.01447605
1518,2444,0.00021250451,4.907301263301633e-05,0.014639586,0.014439471
364,2445,8.516605e-05,3.5572149499785155e-05,0.0028025182,0.012712923
44,2446,5.4447122e-05,6.963757186895236e-06,0.00027295863,0.012256671
260,2447,0.00014073946,0.00028075987938791513,0.0006578144,0.01252106
3168,2433,0.00044648812,0.0006715147756040096,0.023967141,0.016676068
2436,928,0.00032947402,0.0002015568461501971,0.021944646,0.015744997
48,929,8.4368614e-05,4.5255416125655756e-07,3.0491214e-05,0.012252611
154,930,5.7724443e-05,1.5994419300113805e-06,0.0009976901,0.012409447
2222,931,0.00029553435,0.00010587175347609445,0.020545341,0.01543555
